# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2024-09-28 20:47:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/xb783gpc.json
# init = 2 (Default)
# random
#   seed = 68325
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/base/base-20240928154718_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51484.1,0.957616,0.490935,2,3,0,51484.2,0.00509394,0.999276,-145940
-51485,0.813754,0.490935,2,7,0,51487.2,-0.00191769,0.995804,-145941
-51483.3,0.967199,0.490935,3,7,0,51485.8,-0.00474318,0.999822,-145939
-51482.6,0.990992,0.490935,2,3,0,51483.5,-0.00257468,0.99973,-145938
-51483.4,0.920159,0.490935,2,7,0,51484,0.0042823,1.00074,-145939
-51482.3,1,0.490935,2,3,0,51483.3,-0.000262771,1.00023,-145938
-51483.2,0.923513,0.490935,3,7,0,51483.7,0.00374589,1.00132,-145939
-51483.8,0.896182,0.490935,2,7,0,51484.6,0.000720774,0.997048,-145940
-51483.6,1,0.490935,1,1,0,51484,0.000374765,0.997331,-145939
-51483.6,0.888951,0.490935,2,3,0,51485.9,0.00414101,1.00237,-145939
-51482.4,1,0.490935,3,7,0,51483.6,-0.000696231,0.999553,-145938
-51482.5,0.993605,0.490935,2,3,0,51482.6,-0.00189902,1.0019,-145938
-51482.8,0.966486,0.490935,2,3,0,51482.9,0.000395437,0.998746,-145939
-51482.6,0.993126,0.490935,2,7,0,51482.9,-0.00119711,1.00248,-145938
-51482.7,0.987278,0.490935,2,3,0,51482.8,-0.00261078,0.999531,-145939
-51483.2,0.922466,0.490935,3,7,0,51483.9,-0.00224224,0.998097,-145939
-51484,0.900847,0.490935,2,3,0,51484.5,-0.00132493,1.00497,-145940
-51482.3,1,0.490935,2,3,0,51483.9,-0.000293619,1.00142,-145938
-51483.2,0.909614,0.490935,2,7,0,51483.2,-0.00100665,0.997869,-145939
-51483.1,0.934877,0.490935,2,3,0,51484.2,0.000632633,0.998056,-145939
-51482.3,0.958622,0.490935,1,3,0,51483.8,-0.0016039,1.00058,-145938
-51483.9,0.849648,0.490935,2,3,0,51484.1,0.00315693,0.997756,-145940
-51483,0.995448,0.490935,3,7,0,51484.4,-0.00247909,1.00324,-145939
-51482.8,1,0.490935,3,7,0,51483.3,-0.00349334,1.00173,-145939
-51483.2,0.657599,0.490935,2,3,0,51487,-0.00301906,1.0032,-145939
-51483.3,0.96805,0.490935,1,1,0,51483.4,-0.00277031,1.00362,-145939
-51484.2,0.975977,0.490935,3,7,0,51484.4,0.00445614,1.00355,-145940
-51484.5,0.996341,0.490935,3,7,0,51484.8,0.0056714,1.00276,-145940
-51483.6,1,0.490935,2,3,0,51484.4,0.00431661,1.00239,-145940
-51483.4,0.943804,0.490935,2,3,0,51484.8,0.000172958,1.00415,-145939
-51482.9,0.994051,0.490935,2,7,0,51483.8,-0.00349374,0.999666,-145939
-51482.4,0.890945,0.490935,1,3,0,51484.2,-0.000350709,1.00223,-145938
-51485.6,0.719482,0.490935,2,3,0,51486,-0.00373222,1.00606,-145941
-51484.6,1,0.490935,1,1,0,51485.5,-0.00372427,1.00506,-145940
-51483.5,0.914169,0.490935,2,3,0,51486,-0.000600087,1.00436,-145939
-51483.5,1,0.490935,2,3,0,51483.7,-0.00117918,1.00431,-145939
-51484.9,0.928005,0.490935,2,3,0,51485.4,-0.00531133,0.997186,-145941
-51483.9,1,0.490935,1,1,0,51484.8,-0.00460134,0.998173,-145940
-51483.8,0.903413,0.490935,2,3,0,51485.7,-0.000104026,0.997022,-145940
-51484.5,0.9349,0.490935,2,7,0,51486.1,-0.00623821,1.00323,-145940
-51482.6,0.994578,0.490935,3,7,0,51484.9,-3.26407e-05,1.00271,-145938
-51482.9,0.98951,0.490935,2,3,0,51482.9,-0.00233498,0.998861,-145939
-51485.2,0.788793,0.490935,2,7,0,51486.3,0.00286869,0.996024,-145941
-51482.8,0.997205,0.490935,2,7,0,51485,0.00149166,1.00285,-145939
-51483.2,0.936836,0.490935,1,1,0,51483.2,0.00171906,1.00355,-145939
-51483.5,0.969055,0.490935,2,7,0,51484.3,0.00273798,0.998148,-145939
-51484.8,0.948428,0.490935,3,7,0,51485.6,-0.00549533,1.00431,-145941
-51485.2,0.94651,0.490935,1,1,0,51485.4,-0.00600049,1.0045,-145941
-51483.1,1,0.490935,2,3,0,51485.2,-0.0043327,1.00004,-145939
-51482.5,0.966137,0.490935,2,3,0,51483.8,-0.00210246,1.00183,-145938
-51483.4,0.894135,0.490935,3,7,0,51483.9,-0.00231204,1.0039,-145939
-51483.2,0.970526,0.490935,3,7,0,51484.8,-0.00402772,1.00257,-145939
-51484.5,0.91049,0.490935,3,7,0,51485.6,0.00557476,0.998875,-145940
-51485.5,0.875252,0.490935,1,1,0,51485.5,0.00650412,0.998172,-145941
-51486.1,0.943044,0.490935,1,1,0,51486.4,0.00752646,0.998491,-145942
-51483.1,0.995499,0.490935,3,7,0,51486.3,0.00275755,0.999051,-145939
-51484,0.972625,0.490935,3,7,0,51484.5,0.00546218,1.00118,-145940
-51485.1,0.88902,0.490935,2,3,0,51486,0.00645354,0.998962,-145941
-51484.6,0.913519,0.490935,2,7,0,51486.7,0.00569526,1.00297,-145940
-51484.1,1,0.490935,1,1,0,51484.7,0.00459816,1.0031,-145940
-51482.9,1,0.490935,2,3,0,51484,-0.00228837,0.998686,-145939
-51483.5,0.897591,0.490935,1,1,0,51483.5,-0.00220622,0.997607,-145939
-51482.7,1,0.490935,2,3,0,51483.7,-0.00337275,1.00073,-145939
-51483.4,0.83301,0.490935,2,3,0,51485,-0.00518646,1.00078,-145939
-51484.3,0.957738,0.490935,2,3,0,51484.4,-0.00669194,1.00158,-145940
-51482.6,0.999252,0.490935,2,3,0,51484.7,0.0009302,0.99917,-145938
-51482.7,0.968246,0.490935,2,3,0,51483.1,-0.00054968,0.998903,-145939
-51483.5,0.693079,0.490935,2,7,0,51486.1,0.0013145,1.00413,-145939
-51484.5,0.845523,0.490935,1,1,0,51484.5,0.00157481,1.00529,-145940
-51483.3,1,0.490935,2,3,0,51484.3,0.00175938,1.00361,-145939
-51483.4,0.977325,0.490935,3,7,0,51484,-0.00389373,0.998667,-145939
-51483.5,0.927356,0.490935,2,5,0,51484.7,0.00388564,1.00262,-145939
-51482.9,0.982434,0.490935,3,7,0,51484.3,-0.00343075,0.999564,-145939
-51482.8,0.989448,0.490935,2,7,0,51483.2,-0.00369279,1.00129,-145939
-51482.4,1,0.490935,2,3,0,51482.8,-0.001433,1.00165,-145938
-51482.8,0.960806,0.490935,2,3,0,51482.9,0.0010964,0.998897,-145939
-51482.6,0.991958,0.490935,2,3,0,51483,-0.00229046,1.00212,-145938
-51483,0.94479,0.490935,2,7,0,51483.2,-0.000295708,0.998158,-145939
-51486.1,0.76176,0.490935,2,3,0,51486.5,0.00194763,0.995034,-145942
-51482.9,1,0.490935,2,3,0,51485.9,0.00296721,1.0011,-145939
-51482.4,1,0.490935,2,3,0,51482.9,-0.00168574,1.00023,-145938
-51483,0.929873,0.490935,2,3,0,51483.2,0.00264939,1.0025,-145939
-51483.5,0.784495,0.490935,2,7,0,51485.3,0.00242684,0.99803,-145939
-51484.4,0.881694,0.490935,2,3,0,51485.1,-0.00124842,1.00537,-145940
-51484.2,0.958922,0.490935,2,3,0,51485.6,-0.00541269,0.998399,-145940
-51484.5,0.970331,0.490935,2,3,0,51485.6,-0.00695663,1.00181,-145940
-51483.7,0.983817,0.490935,3,7,0,51485.3,-0.00511775,1.00255,-145940
-51482.8,0.993633,0.490935,2,3,0,51483.9,-0.00125376,0.998706,-145939
-51483.6,0.963463,0.490935,2,7,0,51484,-0.00549897,1.0015,-145939
-51483.1,0.985441,0.490935,2,7,0,51484.1,-0.0022047,0.998381,-145939
-51482.9,1,0.490935,3,7,0,51483.3,0.000221485,1.00334,-145939
-51482.8,0.805131,0.490935,2,7,0,51485,0.0012843,0.998788,-145939
-51482.3,1,0.490935,2,3,0,51482.9,-0.000699748,1.00017,-145938
-51483.5,0.745638,0.490935,2,3,0,51485.2,0.00393257,0.999335,-145939
-51483.3,1,0.490935,1,1,0,51483.6,0.00342991,0.999151,-145939
-51482.8,0.991312,0.490935,2,7,0,51483.8,-4.30317e-05,1.00321,-145939
-51483,0.972903,0.490935,1,1,0,51483.1,0.000340123,1.00348,-145939
-51482.7,0.994542,0.490935,2,7,0,51483.3,0.00257237,1.00045,-145939
-51483.4,0.946422,0.490935,2,3,0,51483.6,0.00420034,1.00171,-145939
-51483.2,0.985589,0.490935,2,3,0,51484,0.00354945,0.999624,-145939
-51483.5,0.683128,0.490935,2,7,0,51487.8,-0.00394208,0.998502,-145939
-51482.9,0.99894,0.490935,2,7,0,51483.7,-0.00281359,1.00276,-145939
-51483.4,0.984078,0.490935,2,3,0,51483.5,-0.00431188,1.00269,-145939
-51483.6,0.667807,0.490935,1,3,0,51487.3,-0.000939919,0.997331,-145939
-51484.8,0.703219,0.490935,2,7,0,51489.1,0.006594,1.00121,-145941
-51484.4,1,0.490935,1,1,0,51484.9,0.00597327,1.00093,-145940
-51482.4,1,0.490935,2,3,0,51484.1,0.00098745,1.00065,-145938
-51483.5,0.757093,0.490935,1,3,0,51484.4,0.000346001,1.00432,-145939
-51484.2,0.966518,0.490935,2,3,0,51484.4,0.00194754,0.996878,-145940
-51483.9,0.996837,0.490935,2,7,0,51484.3,-0.00071908,1.0049,-145940
-51483.3,1,0.490935,2,3,0,51483.9,-0.00138228,1.00404,-145939
-51482.3,1,0.490935,2,3,0,51483.2,0.000682037,1.0005,-145938
-51482.6,0.916647,0.490935,3,7,0,51483.4,-0.00285547,1.00042,-145938
-51482.4,1,0.490935,2,3,0,51482.6,-0.00142053,1.00159,-145938
-51483,0.903619,0.490935,1,3,0,51483.5,-0.00399985,1.00018,-145939
-51482.7,1,0.490935,1,1,0,51482.9,-0.00325171,1.00047,-145939
-51482.3,0.945951,0.490935,1,3,0,51483.4,-7.26762e-05,1.00118,-145938
-51482.6,0.95251,0.490935,2,3,0,51482.7,-0.000319747,0.998914,-145938
-51482.5,0.990229,0.490935,3,7,0,51483.1,0.00171228,1.00094,-145938
-51482.9,0.810047,0.490935,1,3,0,51485.1,-0.00310858,1.00256,-145939
-51482.9,0.790502,0.490935,1,3,0,51485.3,-0.000229885,0.998416,-145939
-51482.6,0.969085,0.490935,2,3,0,51483.3,0.000665398,0.999075,-145938
-51482.8,0.964342,0.490935,1,1,0,51482.9,0.000360094,0.998556,-145939
-51482.4,0.94329,0.490935,1,3,0,51483.7,-0.00224074,1.00067,-145938
-51482.4,0.995215,0.490935,2,7,0,51482.6,0.000751294,1.00031,-145938
-51484.7,0.831007,0.490935,3,7,0,51485.2,-0.0064023,0.998345,-145941
-51483.3,0.955977,0.490935,2,3,0,51485.5,-0.00482558,1.00186,-145939
-51483.9,0.946561,0.490935,2,3,0,51484.4,-0.00601683,1.00067,-145940
-51487.9,0.662152,0.490935,2,3,0,51489.2,-0.00414043,0.993987,-145944
-51483.7,1,0.490935,2,3,0,51488.4,-0.00552958,1.00005,-145940
-51483,0.956538,0.490935,2,3,0,51484.5,0.00201628,1.003,-145939
-51483.2,0.971226,0.490935,2,3,0,51483.7,0.000578265,0.99797,-145939
-51483.1,0.997438,0.490935,2,7,0,51483.3,0.000862418,1.00359,-145939
-51482.7,0.988756,0.490935,3,7,0,51484.2,-0.00306811,0.999723,-145939
-51482.7,1,0.490935,1,1,0,51482.8,-0.0030353,0.999732,-145939
-51482.9,0.792972,0.490935,1,3,0,51485,0.000261542,1.00327,-145939
-51482.5,0.995939,0.490935,3,7,0,51483.4,-0.00215543,1.00018,-145938
-51483.2,0.945225,0.490935,2,3,0,51483.3,-0.00463165,1.00045,-145939
-51483.5,0.957565,0.490935,2,3,0,51484,-0.005065,1.00205,-145939
-51482.5,0.972083,0.490935,3,7,0,51484.5,-0.000626827,0.999225,-145938
-51482.4,0.992876,0.490935,2,3,0,51482.7,0.00112783,1.00007,-145938
-51483.7,0.877074,0.490935,2,3,0,51483.8,0.000423739,1.00456,-145940
-51482.9,0.997109,0.490935,2,7,0,51484.1,-0.00386759,1.00009,-145939
-51482.5,0.856154,0.490935,1,3,0,51484.9,0.000637811,1.00206,-145938
-51482.5,0.954829,0.490935,3,7,0,51483,-0.000930105,1.00244,-145938
-51482.9,0.878547,0.490935,2,3,0,51484.1,-0.00398818,1.00092,-145939
-51482.3,0.999868,0.490935,3,7,0,51482.9,0.000104197,1.00065,-145938
-51485.3,0.649352,0.490935,2,3,0,51487,0.00700722,0.999457,-145941
-51483.7,0.846053,0.490935,2,3,0,51487.6,0.00310718,1.00363,-145940
-51482.8,1,0.490935,2,3,0,51483.7,0.00122442,1.00291,-145939
-51482.4,1,0.490935,2,3,0,51482.8,0.000874471,1.00044,-145938
-51482.9,0.946146,0.490935,2,3,0,51483,-0.00118326,1.00324,-145939
-51482.4,0.962467,0.490935,3,7,0,51483.4,-0.0004441,1.00192,-145938
-51483.9,0.733291,0.490935,1,3,0,51486.2,-0.00607723,1.00137,-145940
-51482.4,1,0.490935,2,3,0,51483.8,-0.00192705,1.00017,-145938
-51482.7,0.779273,0.490935,3,7,0,51486.6,-0.00156864,1.00279,-145939
-51483.2,0.957103,0.490935,2,3,0,51483.6,-0.00346692,0.998653,-145939
-51482.5,0.975295,0.490935,3,7,0,51484.5,0.000386876,1.00239,-145938
-51482.5,1,0.490935,1,1,0,51482.5,0.00041743,1.00222,-145938
-51483.3,0.798379,0.490935,2,3,0,51484.9,0.00405996,1.00142,-145939
-51482.7,0.934602,0.490935,2,7,0,51484.8,-0.000144471,1.00285,-145939
-51482.5,0.91041,0.490935,1,3,0,51483.6,0.00106909,0.999812,-145938
-51482.5,0.698188,0.490935,1,3,0,51485.2,0.00106909,0.999812,-145938
-51482.8,0.95999,0.490935,2,3,0,51483,-0.00201921,1.00293,-145939
-51483.4,0.678731,0.490935,2,3,0,51486.6,0.00118126,0.997781,-145939
-51482.5,0.851859,0.490935,3,7,0,51484.9,-0.00141753,1.00224,-145938
-51482.8,0.966778,0.490935,3,7,0,51483,-0.00198928,0.998848,-145939
-51482.3,0.918069,0.490935,2,3,0,51483.7,-0.00113688,1.0011,-145938
-51482.9,0.945952,0.490935,2,3,0,51483,0.0024089,0.99943,-145939
-51482.6,0.979182,0.490935,2,7,0,51483.2,-0.000664439,0.999115,-145938
-51482.4,0.936715,0.490935,2,7,0,51483.2,0.000156952,1.00176,-145938
-51482.5,0.926542,0.490935,3,7,0,51483.8,-0.00250685,1.00014,-145938
-51482.9,0.957664,0.490935,2,3,0,51483.2,0.00249723,1.00218,-145939
-51482.8,1,0.490935,1,1,0,51482.9,0.0022585,1.00207,-145939
-51482.3,0.995188,0.490935,3,7,0,51482.9,0.000106504,1.00005,-145938
-51482.7,0.977522,0.490935,2,3,0,51482.7,-0.00315564,1.00166,-145939
-51482.5,0.992373,0.490935,3,7,0,51482.9,0.00122103,0.999911,-145938
-51483,0.9333,0.490935,2,3,0,51483.4,0.00330234,1.00145,-145939
-51482.8,1,0.490935,2,3,0,51483,0.00272844,1.00091,-145939
-51482.8,0.979327,0.490935,3,7,0,51483.2,0.00191408,0.999127,-145939
-51482.5,0.84974,0.490935,1,3,0,51484.9,-0.00228297,1.00179,-145938
-51482.9,0.961806,0.490935,2,3,0,51483.3,0.00304551,1.00076,-145939
-51482.6,0.995751,0.490935,3,7,0,51483.1,-0.00315582,1.00094,-145938
-51482.6,0.957585,0.490935,3,7,0,51483.6,0.00111281,0.999309,-145938
-51482.9,0.984727,0.490935,2,7,0,51483.1,0.00228852,1.00253,-145939
-51482.9,0.979035,0.490935,2,7,0,51483.8,-0.00368013,1.00207,-145939
-51483.1,0.890471,0.490935,3,7,0,51484.2,0.00189613,0.998479,-145939
-51483.1,0.963801,0.490935,2,3,0,51483.7,-0.00121707,1.00375,-145939
-51482.3,0.98719,0.490935,2,3,0,51483.3,-8.60232e-05,1.00141,-145938
-51482.7,0.954247,0.490935,2,3,0,51482.8,-0.0022975,1.00256,-145939
-51484.1,0.844888,0.490935,3,7,0,51484.7,0.00314743,0.997444,-145940
-51483.6,1,0.490935,1,1,0,51484.1,0.00317458,0.998329,-145939
-51483,0.903438,0.490935,2,3,0,51484.9,0.00287702,1.00233,-145939
-51482.8,0.999645,0.490935,2,3,0,51483.3,0.00261759,1.00016,-145939
-51482.3,0.996083,0.490935,3,7,0,51482.9,-0.000434676,1.00055,-145938
-51483.1,0.811604,0.490935,1,3,0,51483.8,0.000533407,1.0037,-145939
-51483.2,1,0.490935,2,7,0,51483.3,-0.00243874,0.998255,-145939
-51483.3,0.949744,0.490935,2,7,0,51484.4,0.0038932,1.00184,-145939
-51482.5,0.995748,0.490935,2,3,0,51483.4,0.000990125,1.0022,-145938
-51482.4,0.922344,0.490935,1,3,0,51483.5,-0.00160724,1.00008,-145938
-51483.7,0.667321,0.490935,1,3,0,51485.9,0.00176126,1.00431,-145940
-51484,0.955867,0.490935,1,1,0,51484.2,0.00236214,1.00453,-145940
-51483.1,0.969806,0.490935,2,7,0,51485.1,-0.00336104,1.00289,-145939
-51482.6,1,0.490935,2,3,0,51483.1,0.00143104,0.99945,-145938
-51482.5,0.965433,0.490935,2,3,0,51483.2,0.00139018,1.00145,-145938
-51483.1,0.953615,0.490935,3,7,0,51483.2,0.00275309,0.998965,-145939
-51482.9,0.99168,0.490935,2,7,0,51483.6,0.00029157,1.00327,-145939
-51484.3,0.860596,0.490935,2,3,0,51485.1,0.00433712,1.00387,-145940
-51482.9,1,0.490935,2,3,0,51484.5,-0.0031689,0.999255,-145939
-51482.7,1,0.490935,1,1,0,51482.9,-0.00285415,0.999527,-145939
-51482.5,0.981876,0.490935,3,7,0,51483,-0.000692129,0.999202,-145938
-51482.3,0.999115,0.490935,3,7,0,51482.7,-0.000698163,1.00174,-145938
-51482.3,0.998575,0.490935,3,7,0,51482.4,-0.000482562,1.00049,-145938
-51482.8,0.947386,0.490935,2,3,0,51482.9,0.00280515,1.001,-145939
-51483,0.881679,0.490935,2,3,0,51484.4,0.00316625,1.00021,-145939
-51482.3,0.962869,0.490935,2,7,0,51483.7,-0.000132238,1.00139,-145938
-51482.4,0.939659,0.490935,3,7,0,51483.3,0.00052982,0.999832,-145938
-51482.8,0.947044,0.490935,2,7,0,51483.1,-0.00106405,0.99851,-145939
-51482.7,0.940568,0.490935,2,3,0,51483.8,-0.00295901,1.00169,-145939
-51482.8,0.851175,0.490935,1,3,0,51485,0.00206857,1.00219,-145939
-51482.7,0.995468,0.490935,2,7,0,51483,0.00147315,0.999319,-145939
-51482.7,0.960749,0.490935,2,7,0,51483.2,0.00219965,1.00152,-145939
-51482.3,1,0.490935,2,7,0,51482.6,-0.000142745,1.00082,-145938
-51482.6,0.949828,0.490935,1,3,0,51482.8,0.00194516,1.00123,-145938
-51482.5,0.994175,0.490935,2,3,0,51482.7,0.00184012,1.00077,-145938
-51483.2,0.93819,0.490935,2,3,0,51483.3,0.00297457,0.999051,-145939
-51482.9,0.965301,0.490935,2,3,0,51483.7,0.0011958,0.998748,-145939
-51482.6,0.975859,0.490935,2,3,0,51483.3,-0.000990792,0.999106,-145938
-51482.4,0.989973,0.490935,2,3,0,51482.7,-0.000217225,0.999816,-145938
-51482.5,0.929634,0.490935,1,3,0,51483,0.000111931,1.00224,-145938
-51482.3,0.999519,0.490935,2,7,0,51482.5,-0.000282787,1.00013,-145938
-51483.7,0.8442,0.490935,3,7,0,51483.9,-0.00216393,0.997279,-145940
-51483.4,1,0.490935,1,1,0,51483.8,-0.00264991,0.997947,-145939
-51483.7,0.957876,0.490935,1,1,0,51483.8,-0.0031099,0.997687,-145940
-51482.5,0.988137,0.490935,2,3,0,51483.8,-0.00157655,0.999551,-145938
