# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2024-09-28 20:47:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/xb783gpc.json
# init = 2 (Default)
# random
#   seed = 68325
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/base/base-20240928154718_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51482.8,0.96253,0.537626,3,7,0,51482.8,0.00267659,1.00101,-145939
-51483,0.933246,0.537626,2,3,0,51483.5,0.00158776,1.00324,-145939
-51483.7,0.979732,0.537626,3,7,0,51483.7,-0.00436599,0.998437,-145940
-51482.3,0.947486,0.537626,1,3,0,51484.5,2.87084e-05,1.00004,-145938
-51482.9,0.848593,0.537626,2,3,0,51483.5,0.00128935,1.00306,-145939
-51482.5,0.906875,0.537626,1,3,0,51484,-0.00244043,1.00083,-145938
-51482.3,0.995333,0.537626,2,7,0,51482.5,0.000764758,1.00116,-145938
-51484.4,0.714041,0.537626,2,3,0,51484.7,-0.00387326,1.00474,-145940
-51483.4,0.863915,0.537626,2,3,0,51486.3,-0.00112506,1.00423,-145939
-51482.6,1,0.537626,2,3,0,51483.5,-0.0027057,1.00029,-145938
-51482.9,0.986914,0.537626,2,7,0,51482.9,0.00299887,1.00141,-145939
-51482.5,0.834839,0.537626,2,3,0,51484.5,-0.000286156,0.999448,-145938
-51483,0.796436,0.537626,1,3,0,51484.1,0.000581357,1.00349,-145939
-51483.9,0.907773,0.537626,2,7,0,51484.8,0.00510432,1.00187,-145940
-51483.3,0.981857,0.537626,2,7,0,51484.6,-0.00426436,0.999176,-145939
-51483.9,0.978563,0.537626,2,3,0,51484.1,-0.00604844,1.00014,-145940
-51483.1,1,0.537626,1,1,0,51483.8,-0.00453976,1.00049,-145939
-51482.3,0.981673,0.537626,2,3,0,51483.4,-3.3492e-05,1.0014,-145938
-51484.6,0.570489,0.537626,2,3,0,51486.6,-0.00514442,0.997501,-145940
-51482.9,0.968139,0.537626,3,7,0,51485,-0.00252328,0.998874,-145939
-51484.6,0.822749,0.537626,2,3,0,51484.8,-0.00475608,1.00461,-145940
-51483.6,1,0.537626,2,3,0,51484.9,0.00218087,0.997806,-145939
-51483.2,0.97248,0.537626,2,3,0,51484.4,0.00391714,1.00073,-145939
-51483.7,0.980833,0.537626,3,7,0,51483.9,0.00407584,1.00276,-145940
-51482.9,0.993867,0.537626,2,3,0,51483.9,-0.003452,0.999523,-145939
-51482.5,0.992958,0.537626,2,3,0,51483,0.00104384,1.00186,-145938
-51482.5,0.950283,0.537626,2,3,0,51483.1,0.00141594,1.00012,-145938
-51483.6,0.700841,0.537626,2,3,0,51486.3,-0.00518524,0.999411,-145939
-51482.5,1,0.537626,2,3,0,51483.7,-0.00240242,0.999985,-145938
-51482.5,1,0.537626,1,1,0,51482.6,-0.00223614,0.999948,-145938
-51482.3,1,0.537626,2,3,0,51482.5,-7.08013e-05,1.00179,-145938
-51482.7,0.735793,0.537626,2,3,0,51484.9,0.00260607,1.00111,-145939
-51482.3,0.947019,0.537626,2,3,0,51483.3,-0.00107643,1.00008,-145938
-51482.6,0.94355,0.537626,2,3,0,51482.9,-0.000614137,0.998951,-145938
-51483,0.977666,0.537626,2,3,0,51483,-0.0013484,0.998316,-145939
-51483.4,0.978237,0.537626,2,3,0,51483.5,0.00263851,1.00349,-145939
-51483,1,0.537626,2,3,0,51483.9,-0.00394658,0.999951,-145939
-51482.8,0.994061,0.537626,3,7,0,51483.1,-0.00258798,0.99917,-145939
-51483,0.96459,0.537626,2,3,0,51483.3,0.00176248,1.00304,-145939
-51483,0.986664,0.537626,2,7,0,51483.5,-0.000485525,1.00355,-145939
-51482.7,1,0.537626,2,3,0,51483,0.000116895,1.00284,-145939
-51482.3,1,0.537626,2,3,0,51482.6,0.000362891,1.00061,-145938
-51482.3,0.97197,0.537626,2,3,0,51482.5,-0.00120882,1.0015,-145938
-51482.9,0.928703,0.537626,3,7,0,51483.2,0.00266633,1.00205,-145939
-51482.6,1,0.537626,2,3,0,51483,0.00106311,0.999444,-145938
-51483,0.881664,0.537626,2,3,0,51484.1,-0.0032065,0.999129,-145939
-51483.4,0.933747,0.537626,1,1,0,51483.4,-0.00392836,0.998714,-145939
-51482.8,1,0.537626,2,3,0,51483.6,3.53954e-05,1.0032,-145939
-51482.6,0.99264,0.537626,2,7,0,51483.2,-0.00295227,1.00126,-145938
-51482.3,0.994554,0.537626,3,7,0,51482.7,-0.00172807,1.00108,-145938
-51483,0.940915,0.537626,2,3,0,51483.1,0.00325535,1.00131,-145939
-51483.2,0.988179,0.537626,3,7,0,51483.3,0.00361287,1.00168,-145939
-51483.5,0.915648,0.537626,3,7,0,51484.4,-0.00222935,0.997644,-145939
-51483.8,0.971239,0.537626,2,3,0,51484.5,-0.00249191,1.00442,-145940
-51483.2,0.986294,0.537626,2,3,0,51483.9,-0.000284054,0.997909,-145939
-51482.6,1,0.537626,2,3,0,51483.3,0.00127754,0.999356,-145938
-51483.5,0.923903,0.537626,2,3,0,51483.9,-0.00529184,1.00067,-145939
-51482.4,1,0.537626,2,3,0,51483.5,0.000477239,0.999833,-145938
-51483.3,0.901558,0.537626,2,3,0,51483.5,0.00233871,0.998309,-145939
-51483.3,0.940437,0.537626,3,7,0,51484.2,-0.000866858,1.00409,-145939
-51482.4,0.989182,0.537626,1,3,0,51483.3,0.000138435,1.00185,-145938
-51483,0.898741,0.537626,1,3,0,51483.1,-0.00140455,1.0034,-145939
-51483.8,0.947125,0.537626,2,3,0,51484,0.0035181,0.998206,-145940
-51482.5,1,0.537626,2,3,0,51483.8,0.00186165,1.00091,-145938
-51483.6,0.861325,0.537626,2,3,0,51484,-0.000208687,0.997232,-145939
-51482.5,1,0.537626,2,3,0,51483.5,0.00141391,1.00174,-145938
-51482.4,0.950578,0.537626,2,3,0,51483.1,0.000856774,1.00033,-145938
-51482.6,0.97104,0.537626,2,3,0,51482.7,0.000859416,0.999205,-145938
-51483.4,0.928712,0.537626,2,3,0,51483.7,0.00430687,1.0006,-145939
-51484,0.867744,0.537626,2,7,0,51485.1,-0.0041049,1.00403,-145940
-51483.6,0.999247,0.537626,2,7,0,51484.1,0.00130063,0.997522,-145939
-51483.8,0.949929,0.537626,2,3,0,51484.3,-0.00153069,1.00466,-145940
-51483.4,1,0.537626,1,1,0,51483.9,-0.000744683,1.00418,-145939
-51482.7,0.999122,0.537626,2,7,0,51483.8,0.00173902,1.0022,-145939
-51482.5,0.990733,0.537626,2,3,0,51483,0.000266195,0.999404,-145938
-51482.9,0.96437,0.537626,2,3,0,51483,-0.00344011,1.00214,-145939
-51483.2,0.949835,0.537626,2,3,0,51483.6,0.00241585,0.998643,-145939
-51482.9,1,0.537626,3,7,0,51483.1,-0.00328482,1.00239,-145939
-51483.3,0.755137,0.537626,2,3,0,51486.4,0.00343814,1.00255,-145939
-51483.7,0.927239,0.537626,2,7,0,51484.8,0.000160975,1.00455,-145940
-51485.5,0.455791,0.537626,2,7,0,51491.4,-0.00297774,0.995543,-145941
-51484.2,1,0.537626,1,1,0,51485.5,-0.00165851,0.996639,-145940
-51484.9,0.884085,0.537626,2,3,0,51485.7,-6.25301e-05,1.00597,-145941
-51486.9,0.656591,0.537626,1,1,0,51487.1,0.000549206,1.0076,-145943
-51488.2,0.761784,0.537626,1,1,0,51488.9,7.95285e-06,1.00849,-145944
-51486.1,1,0.537626,1,1,0,51488.1,-0.000104326,1.00704,-145942
-51482.8,1,0.537626,2,3,0,51486.6,-0.00359733,1.00155,-145939
-51483.4,0.675281,0.537626,2,3,0,51486.9,-0.00468632,0.999485,-145939
-51483.5,0.984448,0.537626,3,7,0,51483.7,-0.00399155,0.998514,-145939
-51483.6,0.951545,0.537626,2,3,0,51484.3,0.00205722,1.004,-145939
-51484.3,0.974356,0.537626,2,3,0,51484.8,0.00473481,1.00352,-145940
-51483.4,1,0.537626,1,1,0,51484.2,0.00386889,1.00225,-145939
-51482.5,0.929392,0.537626,2,3,0,51484.6,0.000919924,0.999592,-145938
-51484.7,0.835573,0.537626,2,3,0,51484.9,0.00649697,1.0008,-145941
-51484.4,1,0.537626,1,1,0,51484.9,0.00608328,1.0009,-145940
-51485.3,0.71897,0.537626,2,3,0,51487.4,0.00158602,1.00611,-145941
-51483.6,0.998246,0.537626,2,7,0,51485.3,0.00218311,0.997835,-145939
-51483.4,1,0.537626,3,7,0,51484.4,0.00104128,1.00411,-145939
-51482.9,1,0.537626,1,1,0,51483.4,0.000194352,1.00334,-145939
-51482.8,1,0.537626,2,3,0,51483.1,-0.00195833,0.998953,-145939
-51483,0.938081,0.537626,3,7,0,51483.8,0.000661705,1.00353,-145939
-51482.4,0.926286,0.537626,3,7,0,51483.8,-0.00183465,1.00047,-145938
-51482.3,1,0.537626,1,1,0,51482.4,-0.00164608,1.00043,-145938
-51482.9,0.836154,0.537626,1,3,0,51483.5,-0.000120692,1.00336,-145939
-51483.4,0.952432,0.537626,2,3,0,51483.5,0.00152099,0.997907,-145939
-51484,0.889147,0.537626,2,3,0,51485.6,0.00355918,1.00396,-145940
-51484.3,0.965136,0.537626,2,3,0,51485.6,0.0058129,1.00007,-145940
-51482.7,0.97641,0.537626,3,7,0,51484.9,-0.00293749,0.999938,-145939
-51485.1,0.592186,0.537626,2,3,0,51486.2,-0.00125048,0.99562,-145941
-51482.8,0.899112,0.537626,1,3,0,51486.6,0.00283211,1.00023,-145939
-51483.8,0.886789,0.537626,2,7,0,51484.1,0.00248891,0.997568,-145940
-51482.3,0.958007,0.537626,2,3,0,51484.3,0.000661961,1.00133,-145938
-51482.4,0.965248,0.537626,2,3,0,51482.7,0.001124,1.0005,-145938
-51483,0.935027,0.537626,2,3,0,51483.2,-0.0041932,1.00006,-145939
-51483.1,0.975114,0.537626,2,3,0,51483.6,-0.00378487,1.00238,-145939
-51485.5,0.836779,0.537626,2,3,0,51485.9,0.00735983,0.999629,-145941
-51483.2,0.981126,0.537626,2,3,0,51486.3,0.00238277,0.998576,-145939
-51483.7,0.976287,0.537626,2,3,0,51484.2,0.0037553,1.00325,-145940
-51482.7,0.969947,0.537626,2,3,0,51484.4,5.05701e-05,0.998809,-145939
-51483.7,0.891221,0.537626,2,3,0,51484.3,-0.00553666,0.999776,-145940
-51483.7,0.764525,0.537626,2,7,0,51486.2,-0.00553666,0.999776,-145940
-51483.8,0.998654,0.537626,3,7,0,51484.2,-0.0059356,1.00148,-145940
-51482.9,1,0.537626,2,3,0,51484.1,0.003091,1.0008,-145939
-51482.7,0.986513,0.537626,3,7,0,51483.2,0.0019826,0.999626,-145939
-51482.6,0.965033,0.537626,2,3,0,51483.1,0.000693505,0.999233,-145938
-51483,0.970444,0.537626,2,3,0,51483.1,-0.000137042,0.998185,-145939
-51482.4,0.900674,0.537626,1,3,0,51483.8,-0.00078181,1.00214,-145938
-51483.1,0.846546,0.537626,1,3,0,51484.2,0.00353538,1.0009,-145939
-51483.3,0.967459,0.537626,1,1,0,51483.3,0.00407465,1.00067,-145939
-51482.3,0.944429,0.537626,2,3,0,51484.1,-0.000278057,1.00146,-145938
-51483.7,0.760962,0.537626,1,3,0,51484.6,-0.00424624,1.00348,-145940
-51484,0.958374,0.537626,2,3,0,51485.1,-0.0062694,1.00043,-145940
-51482.3,0.950628,0.537626,3,7,0,51485,-0.000166825,1.00089,-145938
-51483.7,0.741323,0.537626,1,3,0,51484.4,0.00267136,1.00389,-145940
-51485.8,0.8672,0.537626,2,3,0,51486.4,0.00526145,0.996562,-145942
-51482.5,1,0.537626,2,3,0,51485.6,-0.00257001,1.00116,-145938
-51482.3,0.95716,0.537626,1,3,0,51483,0.000453461,1.00111,-145938
-51482.4,0.985199,0.537626,2,3,0,51482.5,-0.00148004,0.999781,-145938
-51485.9,0.694445,0.537626,3,7,0,51487.5,0.00794822,1.00172,-145942
-51483,1,0.537626,2,3,0,51486,0.0023052,0.998946,-145939
-51482.7,0.991639,0.537626,3,7,0,51483.2,0.00155212,0.999259,-145939
-51482.4,1,0.537626,2,3,0,51482.7,0.000457949,1.00191,-145938
-51482.7,0.972196,0.537626,2,3,0,51482.8,-0.00245575,0.999416,-145939
-51483.6,0.897016,0.537626,2,7,0,51483.8,0.00185158,1.00409,-145939
-51482.8,1,0.537626,1,1,0,51483.4,0.000948295,1.00295,-145939
-51485,0.817808,0.537626,2,3,0,51485.1,-0.000155141,0.995708,-145941
-51482.6,1,0.537626,2,3,0,51485.2,0.00166073,0.999654,-145938
-51482.5,0.982125,0.537626,2,3,0,51483,-0.00135049,0.999514,-145938
-51483.2,0.943165,0.537626,2,3,0,51483.2,-0.00207526,1.00359,-145939
-51482.5,1,0.537626,2,7,0,51483.1,-0.00143692,0.999558,-145938
-51484.9,0.777815,0.537626,2,3,0,51484.9,-0.00275282,1.00568,-145941
-51483.7,1,0.537626,1,1,0,51484.8,-0.00175179,1.0045,-145940
-51482.9,1,0.537626,2,3,0,51483.8,-0.00306144,0.999152,-145939
-51484.4,0.85695,0.537626,2,3,0,51485.1,-0.00675271,0.999805,-145940
-51484.6,0.746608,0.537626,3,7,0,51487.7,0.00524174,0.998251,-145940
-51483.4,1,0.537626,3,7,0,51484.9,0.000259119,0.997616,-145939
-51483.3,0.877734,0.537626,2,3,0,51485.4,0.00274067,1.0032,-145939
-51483.1,0.959356,0.537626,2,3,0,51484.4,0.000142011,0.998027,-145939
-51482.9,0.998094,0.537626,2,3,0,51483.3,0.000381149,1.0033,-145939
-51482.4,0.975466,0.537626,1,3,0,51483.3,-0.00184581,1.0013,-145938
-51482.8,0.937911,0.537626,2,3,0,51483.1,0.00294245,1.00081,-145939
-51482.4,1,0.537626,2,3,0,51482.9,0.000968014,1.00142,-145938
-51482.3,0.963818,0.537626,2,3,0,51482.7,-0.000312188,1.00075,-145938
-51482.7,0.947233,0.537626,2,3,0,51482.8,0.00151158,1.00254,-145939
-51482.3,0.980225,0.537626,1,3,0,51483,-0.000738988,1.001,-145938
-51482.3,0.941676,0.537626,2,3,0,51482.7,-0.00145953,1.00122,-145938
-51482.4,0.861138,0.537626,2,3,0,51483.4,0.000878142,1.00141,-145938
-51483.3,0.742159,0.537626,1,3,0,51484.4,-0.00184663,0.997844,-145939
-51482.4,0.950089,0.537626,1,3,0,51483.9,0.00107034,1.00054,-145938
-51482.5,0.964447,0.537626,2,7,0,51482.7,0.000208799,0.999232,-145938
-51484,0.860615,0.537626,2,7,0,51484,-0.00305288,1.00455,-145940
-51488,0.669993,0.537626,2,7,0,51488.4,-0.00125802,0.993439,-145944
-51482.8,0.957727,0.537626,1,3,0,51487.6,-0.00225564,0.998874,-145939
-51483.2,0.968853,0.537626,2,3,0,51483.4,-0.00156604,0.997868,-145939
-51483.2,0.993943,0.537626,2,7,0,51484,0.00379206,1.00143,-145939
-51483.7,0.97774,0.537626,2,3,0,51483.8,0.00472652,1.00009,-145940
-51482.5,0.987615,0.537626,2,5,0,51483.8,-0.000678881,0.999366,-145938
-51482.9,0.967822,0.537626,2,3,0,51483,-0.0031721,1.00244,-145939
-51483.2,0.932818,0.537626,1,1,0,51483.3,-0.00344873,1.00313,-145939
-51484.6,0.870256,0.537626,2,3,0,51485.1,-0.00507244,0.997357,-145940
-51486.2,0.810563,0.537626,2,3,0,51487.5,0.0035341,1.00643,-145942
-51482.4,1,0.537626,2,3,0,51486.1,-0.0020634,1.00128,-145938
-51485,0.600835,0.537626,2,3,0,51486.2,-0.00537103,0.997037,-145941
-51483.8,1,0.537626,3,7,0,51485,-0.000843326,0.996988,-145940
-51486.1,0.608016,0.537626,1,1,0,51486.1,-0.000291845,0.994782,-145942
-51482.5,0.952817,0.537626,1,3,0,51486.2,-0.00202157,0.999618,-145938
-51483.4,0.89703,0.537626,2,3,0,51483.6,-0.00102952,0.997563,-145939
-51482.3,1,0.537626,2,3,0,51483.2,-0.000320703,1.00169,-145938
-51482.4,0.988711,0.537626,1,1,0,51482.4,-0.000343667,1.00196,-145938
-51482.3,0.973169,0.537626,2,7,0,51482.6,-0.00101666,1.00019,-145938
-51482.3,0.923376,0.537626,2,3,0,51482.9,-0.000912214,1.00092,-145938
-51482.3,0.963542,0.537626,2,3,0,51482.5,0.000385633,1.00123,-145938
-51483.8,0.848007,0.537626,2,3,0,51483.9,-0.00423253,0.998013,-145940
-51483.6,0.868896,0.537626,2,3,0,51485.7,-0.0019524,0.997482,-145939
-51483.1,1,0.537626,2,3,0,51483.9,0.00224367,1.00302,-145939
-51482.4,0.899497,0.537626,2,3,0,51484.3,0.000137321,0.99959,-145938
-51482.6,0.982629,0.537626,2,7,0,51482.8,-0.00254063,1.00185,-145938
-51482.3,0.948259,0.537626,1,3,0,51483.2,0.000474858,1.00059,-145938
-51482.5,0.922276,0.537626,1,3,0,51483.1,-0.00225024,1.00178,-145938
-51482.8,0.973248,0.537626,2,7,0,51483,0.00269553,1.00033,-145939
-51483.4,0.875559,0.537626,2,3,0,51484.1,0.000904608,0.997625,-145939
-51483.7,0.991241,0.537626,3,7,0,51484.3,0.00352783,0.998401,-145940
-51483.3,0.865759,0.537626,2,3,0,51484.9,0.00337262,1.00261,-145939
-51482.8,1,0.537626,2,3,0,51483.5,0.00249666,1.00005,-145939
-51483.2,0.948464,0.537626,3,7,0,51483.6,0.00378248,1.00017,-145939
-51482.6,0.985051,0.537626,2,7,0,51483.5,0.000231501,0.999082,-145938
-51482.5,0.997781,0.537626,2,3,0,51482.8,0.0015797,1.00178,-145938
-51482.7,0.94752,0.537626,2,3,0,51483.1,0.0010511,1.0027,-145939
-51482.9,0.931579,0.537626,2,3,0,51483.5,-0.00159551,0.998402,-145939
-51482.6,1,0.537626,2,3,0,51482.9,-0.00201543,0.999266,-145938
-51482.3,1,0.537626,2,3,0,51482.6,-4.05533e-05,1.00067,-145938
-51482.6,0.967923,0.537626,2,3,0,51482.6,0.00207244,1.00146,-145938
-51482.9,0.975918,0.537626,2,3,0,51483,0.00229287,1.00262,-145939
-51482.3,0.993089,0.537626,2,3,0,51483,0.000446362,1.00151,-145938
-51483.9,0.812462,0.537626,2,3,0,51484.3,-0.00339562,1.00433,-145940
-51483.1,0.942674,0.537626,3,7,0,51484.9,-0.00356967,1.00275,-145939
-51484.2,0.895035,0.537626,2,3,0,51484.7,0.00049839,0.996536,-145940
-51483,0.659948,0.537626,2,3,0,51486.8,0.00155241,1.00319,-145939
-51483.4,0.912026,0.537626,3,7,0,51484.4,-0.0046313,0.999327,-145939
-51482.9,0.950162,0.537626,2,3,0,51484.4,-0.000619523,0.998428,-145939
-51482.8,0.866151,0.537626,1,3,0,51484.4,0.00273365,1.00168,-145939
-51482.7,1,0.537626,1,1,0,51482.9,0.002567,1.00121,-145939
-51483,0.984177,0.537626,2,3,0,51483,0.00276131,1.00226,-145939
-51482.9,1,0.537626,2,3,0,51483.1,0.00236237,1.00243,-145939
-51482.9,0.986144,0.537626,2,3,0,51483.4,0.00311352,1.00034,-145939
-51483.9,0.869908,0.537626,3,7,0,51484.4,-0.0040432,1.00391,-145940
-51483.2,0.996798,0.537626,3,7,0,51484.1,-9.42652e-05,0.997881,-145939
-51489.4,0.488584,0.537626,2,7,0,51489.9,0.0023557,0.992834,-145945
-51482.9,0.949022,0.537626,2,3,0,51489,0.00217792,0.999196,-145939
-51486.1,0.721972,0.537626,2,3,0,51486.3,0.00670205,1.0044,-145942
-51483.2,1,0.537626,2,3,0,51486.4,0.00376093,1.00075,-145939
-51482.3,0.964115,0.537626,3,7,0,51483.8,-0.00124362,1.00052,-145938
-51482.9,0.895972,0.537626,2,3,0,51483,0.000442335,0.99852,-145939
-51483.6,0.898338,0.537626,2,3,0,51484.6,0.00360391,1.00317,-145939
-51482.9,0.932072,0.537626,2,3,0,51484.5,0.000223835,1.00334,-145939
-51482.3,0.973002,0.537626,1,3,0,51483.2,-0.00171963,1.00109,-145938
-51482.6,0.891873,0.537626,1,3,0,51483.5,0.00207942,1.00156,-145938
-51482.6,0.737153,0.537626,2,3,0,51485.3,0.00207942,1.00156,-145938
-51482.8,0.878968,0.537626,2,7,0,51483.9,-0.00377643,1.00105,-145939
-51482.9,0.994586,0.537626,2,3,0,51483,-0.00348961,1.00204,-145939
-51482.7,0.992553,0.537626,2,7,0,51483.1,-0.00206164,0.999066,-145939
-51482.4,0.906174,0.537626,2,3,0,51483.7,-0.000878498,1.00188,-145938
-51482.4,0.893489,0.537626,1,3,0,51483.2,-0.000878498,1.00188,-145938
-51483,0.935851,0.537626,2,3,0,51483.2,-0.00423462,1.00146,-145939
-51482.5,1,0.537626,2,3,0,51483.1,-0.00239558,1.00169,-145938
-51483.1,0.937295,0.537626,2,3,0,51483.3,0.00064981,0.998097,-145939
-51483.7,0.902328,0.537626,3,7,0,51484.8,-0.00509362,0.999201,-145940
-51484.1,0.987837,0.537626,2,3,0,51484.3,-0.00636599,1.00039,-145940
-51483.3,1,0.537626,1,1,0,51484,-0.00488515,1.0006,-145939
-51483.5,0.907988,0.537626,2,3,0,51484.5,-0.00381,0.998274,-145939
-51482.9,0.749957,0.537626,1,3,0,51486.8,0.00141867,1.00308,-145939
-51482.8,0.998283,0.537626,3,7,0,51483.2,0.00201086,0.99919,-145939
-51482.7,0.995613,0.537626,2,7,0,51483.1,0.00152742,1.0025,-145939
-51483,0.95383,0.537626,2,3,0,51483.2,-0.00265063,0.998735,-145939
-51482.7,0.97516,0.537626,2,7,0,51483.5,0.00169109,0.999572,-145939
