# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:32:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/xb7_vlkz.json
# init = 2 (Default)
# random
#   seed = 92747
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/sems.nonsems/multireg-20250511123203_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19334.1,0.790502,0.538769,3,7,0,19337.8,-0.0206816,0.145978,0.132662,0.0856071,-0.0273337,-0.0192043,-0.0157566,-0.0755437,0.977274,0.130081,0.128101,0.0814378,-0.0244139,-0.00212251,-0.00566181,-0.0791973,-18717.2
-19335,0.958708,0.538769,3,7,0,19337.7,-0.0256037,0.153772,0.129812,0.0916919,-0.0238235,-0.0151822,-0.0141571,-0.0750317,0.978459,0.13925,0.125036,0.0869779,-0.0211801,0.00166283,-0.00409183,-0.0786606,-18713.3
-19333.3,1,0.538769,3,7,0,19337.5,-0.0173908,0.142882,0.129671,0.092897,-0.0308723,-0.0155694,-0.027981,-0.0721672,0.984837,0.127879,0.123799,0.0894469,-0.0271156,0.00247576,-0.0186746,-0.0756575,-18716.7
-19338.1,0.752528,0.538769,2,7,0,19339.9,-0.0211801,0.140329,0.128028,0.0982632,-0.0258834,-0.0106651,-0.0353403,-0.0763098,0.979152,0.125024,0.121331,0.0940428,-0.0216112,0.00926927,-0.0256498,-0.0800005,-18717.9
-19335.2,0.950358,0.538769,3,7,0,19343.8,-0.0284552,0.15806,0.139786,0.0909253,-0.0226968,-0.0158551,-0.0305718,-0.0760244,0.983633,0.1427,0.133942,0.086882,-0.0186228,0.00330656,-0.0207965,-0.0797012,-18710.9
-19335.7,0.973385,0.538769,3,7,0,19338,-0.0113896,0.141884,0.125671,0.0895847,-0.0300147,-0.0219629,-0.0198384,-0.0769359,0.982228,0.126474,0.120533,0.0858386,-0.0266405,-0.00411981,-0.00965648,-0.0806569,-18720
-19332,0.991812,0.538769,3,7,0,19337.6,-0.0234989,0.146135,0.131566,0.0866865,-0.0296902,-0.0147945,-0.0237292,-0.0786485,0.984667,0.130382,0.126338,0.0822235,-0.0262312,0.00403521,-0.0134106,-0.0824522,-18715.2
-19332,0.6426,0.538769,2,3,0,19338.7,-0.0234989,0.146135,0.131566,0.0866865,-0.0296902,-0.0147945,-0.0237292,-0.0786485,0.984667,0.130382,0.126338,0.0822235,-0.0262312,0.00403521,-0.0134106,-0.0824522,-18715.2
-19333.5,0.881425,0.538769,3,7,0,19335.6,-0.0180815,0.143418,0.127563,0.0866526,-0.0320088,-0.0153818,-0.0251184,-0.0790102,0.985089,0.127998,0.122191,0.0823662,-0.0284162,0.00369067,-0.0147857,-0.0828315,-18716.8
-19333.7,0.923483,0.538769,3,7,0,19337.3,-0.024829,0.157139,0.136052,0.0843011,-0.028756,-0.0172216,-0.0194734,-0.0755234,0.984508,0.142137,0.13131,0.0801678,-0.0256029,0.000374517,-0.00947835,-0.079176,-18711.6
-19333.8,0.982837,0.538769,3,7,0,19336.8,-0.0156318,0.143356,0.129531,0.0941223,-0.0240424,-0.0199068,-0.0310206,-0.0770791,0.978576,0.12773,0.123394,0.0904414,-0.0197712,-0.000547466,-0.0211104,-0.080807,-18717.7
-19335,0.958085,0.538769,3,7,0,19337.9,-0.0131246,0.149015,0.131895,0.0879594,-0.0333768,-0.0192047,-0.0319731,-0.0839387,0.980297,0.132969,0.125986,0.0838972,-0.0290033,0.00168933,-0.0211338,-0.0879983,-18714.9
-19332.5,0.995043,0.538769,2,7,0,19336,-0.017717,0.152325,0.133081,0.0865657,-0.0292732,-0.0242077,-0.0305617,-0.0785849,0.980514,0.136951,0.127385,0.0833241,-0.0248837,-0.00468089,-0.0204301,-0.0823856,-18714.2
-19332.7,0.992664,0.538769,3,7,0,19334.3,-0.0254584,0.148736,0.130012,0.0915087,-0.0270081,-0.0125413,-0.0189197,-0.0761663,0.982192,0.13369,0.124883,0.0867654,-0.0240604,0.00520129,-0.00882081,-0.07985,-18713.9
-19333.1,0.925032,0.538769,3,7,0,19335.8,-0.0174246,0.149972,0.131586,0.0877445,-0.0229457,-0.0274609,-0.0299315,-0.0738816,0.982702,0.135008,0.125894,0.085034,-0.0185212,-0.00903503,-0.0204376,-0.0774548,-18716.7
-19331.6,0.966704,0.538769,2,7,0,19334.9,-0.0202637,0.149101,0.133995,0.0860993,-0.0231492,-0.0228534,-0.0259257,-0.0740214,0.984454,0.133676,0.128697,0.0827468,-0.0192346,-0.0048323,-0.0163078,-0.0776014,-18715.7
-19332.6,0.917876,0.538769,3,7,0,19334.4,-0.0233414,0.149241,0.130418,0.0963511,-0.0304491,-0.0139498,-0.0278387,-0.0777146,0.980559,0.134133,0.124376,0.0921379,-0.0266901,0.00523778,-0.0177571,-0.0814733,-18713.3
-19332.3,0.960593,0.538769,3,7,0,19335.1,-0.0185892,0.151355,0.135113,0.085076,-0.0224094,-0.0234318,-0.0225981,-0.0745698,0.984587,0.13584,0.130125,0.0815371,-0.0187438,-0.00574081,-0.0128172,-0.0781763,-18715.2
-19334.8,0.901544,0.538769,3,7,0,19335.6,-0.0216646,0.147388,0.135982,0.0974679,-0.0284395,-0.00776391,-0.0271856,-0.0742099,0.979835,0.131728,0.129986,0.0929131,-0.025004,0.0107398,-0.0175744,-0.077799,-18713
-19336.8,0.876972,0.538769,3,7,0,19341.1,-0.0243483,0.152614,0.137749,0.0936861,-0.0238524,-0.00463088,-0.0221718,-0.0738248,0.978391,0.137298,0.132345,0.0884455,-0.0209421,0.0132031,-0.0124834,-0.0773953,-18710.8
-19335.3,0.998822,0.538769,3,7,0,19338.8,-0.0217718,0.151302,0.125563,0.0896289,-0.0271052,-0.0305983,-0.0295672,-0.0794644,0.984711,0.136668,0.119726,0.0867875,-0.0225396,-0.0111401,-0.0192873,-0.0833076,-18718
-19333.8,0.883103,0.538769,2,7,0,19340,-0.0157352,0.15538,0.1409,0.0896142,-0.0320516,-0.0143473,-0.0267589,-0.0746291,0.982321,0.139706,0.13538,0.0857716,-0.0284168,0.004064,-0.0170782,-0.0782385,-18710.4
-19333.7,0.973786,0.538769,3,7,0,19337.4,-0.0244578,0.144373,0.124614,0.0890469,-0.0206626,-0.0215486,-0.0236232,-0.0774824,0.983046,0.129435,0.11925,0.0849989,-0.0169347,-0.00309607,-0.0134639,-0.0812298,-18718.9
-19334.6,0.953598,0.538769,3,7,0,19337.2,-0.0160942,0.152396,0.139863,0.0815819,-0.0330657,-0.0176653,-0.0276833,-0.077073,0.984471,0.136309,0.134679,0.0778766,-0.0292011,0.00130219,-0.0176869,-0.0808006,-18713.1
-19335.8,0.819747,0.538769,3,7,0,19342.1,-0.0239433,0.152218,0.130119,0.100869,-0.0228763,-0.0252219,-0.0301548,-0.080059,0.985898,0.136846,0.123707,0.097313,-0.0184351,-0.00546631,-0.0198076,-0.083931,-18716.5
-19333.2,0.990044,0.538769,3,7,0,19338.8,-0.0166634,0.154501,0.136165,0.0867693,-0.0301365,-0.0158194,-0.0181507,-0.0778653,0.980285,0.138862,0.131383,0.08225,-0.027123,0.00210881,-0.00779545,-0.0816312,-18711.7
-19331.4,0.97135,0.538769,2,3,0,19334.7,-0.0245979,0.151441,0.134617,0.0856333,-0.0263177,-0.0162602,-0.0256724,-0.0757034,0.984101,0.13617,0.129347,0.0815764,-0.0226632,0.00219376,-0.0158141,-0.0793647,-18712.9
-19332.5,0.901366,0.538769,3,7,0,19334.3,-0.0143523,0.150852,0.132089,0.0971804,-0.0242328,-0.0180707,-0.024693,-0.0783969,0.980717,0.135328,0.126275,0.0929016,-0.0205486,0.000771628,-0.0144345,-0.0821885,-18713.5
-19334.2,0.87041,0.538769,3,7,0,19337,-0.0274628,0.146368,0.133893,0.0813557,-0.0283173,-0.0161782,-0.0276036,-0.0702837,0.983352,0.131444,0.128696,0.0780277,-0.0245829,0.00142281,-0.0185493,-0.0736829,-18716
-19335.7,0.800944,0.538769,3,7,0,19340.8,-0.0205805,0.148097,0.133996,0.0992398,-0.0233134,-0.0146642,-0.0219433,-0.077984,0.974401,0.131987,0.128294,0.094512,-0.0199902,0.00380113,-0.0116705,-0.0817556,-18715.2
-19335.9,0.897491,0.538769,3,7,0,19341.5,-0.0263773,0.153719,0.131451,0.0986499,-0.028117,-0.0223193,-0.033967,-0.072643,0.986616,0.139463,0.124876,0.0959794,-0.0235833,-0.0035273,-0.0247506,-0.0761563,-18714.6
-19335.5,0.961087,0.538769,3,7,0,19341.9,-0.0194133,0.155302,0.13664,0.0796734,-0.0191633,-0.0136565,-0.0209365,-0.0775571,0.981619,0.139916,0.132064,0.0746518,-0.0159497,0.00461011,-0.0106968,-0.0813081,-18711.9
-19334.1,0.675915,0.538769,3,7,0,19346.4,-0.016232,0.143581,0.126184,0.091878,-0.0324197,-0.0239083,-0.0268687,-0.0750482,0.983604,0.128624,0.120413,0.0889451,-0.0284143,-0.00557531,-0.0171327,-0.0786778,-18718.9
-19333.6,0.944018,0.538769,3,7,0,19337.9,-0.0234614,0.156584,0.139358,0.087417,-0.020405,-0.0152032,-0.0236295,-0.0780412,0.983623,0.140752,0.134205,0.0826797,-0.0169053,0.00348216,-0.0133927,-0.0818156,-18711.2
-19333.4,0.929145,0.538769,3,7,0,19337,-0.0180881,0.144896,0.126208,0.091669,-0.0324039,-0.0233631,-0.0268204,-0.0740505,0.982196,0.130225,0.120453,0.0887854,-0.028436,-0.00522957,-0.0172219,-0.0776319,-18717.9
-19336.4,0.744005,0.538769,3,7,0,19341.7,-0.0195914,0.15678,0.142075,0.0869056,-0.0201846,-0.0155269,-0.0243853,-0.0863188,0.983198,0.139514,0.136907,0.0813501,-0.0164991,0.00493758,-0.0130171,-0.0904935,-18712
-19334.8,0.871302,0.538769,3,7,0,19343.4,-0.0236552,0.152683,0.130698,0.0934828,-0.023616,-0.0220767,-0.018432,-0.0854099,0.978894,0.136493,0.125518,0.0885343,-0.0202161,-0.00269082,-0.00703495,-0.0895406,-18715.5
-19335.1,0.888081,0.538769,3,7,0,19340.9,-0.0177896,0.149032,0.134823,0.0868679,-0.0290971,-0.0153075,-0.0320478,-0.0659326,0.986911,0.134861,0.129026,0.0841589,-0.0250804,0.00199868,-0.0237146,-0.0691214,-18714.1
-19333,0.935587,0.538769,3,7,0,19338.3,-0.0199132,0.151654,0.132606,0.0907582,-0.0230227,-0.0219522,-0.0182589,-0.0816295,0.979099,0.135544,0.127604,0.0861615,-0.0196891,-0.00335698,-0.00738298,-0.0855774,-18715.1
-19334.5,0.843138,0.538769,3,7,0,19338.4,-0.0266516,0.15101,0.134437,0.0928187,-0.0209103,-0.0259903,-0.0331623,-0.077054,0.98207,0.135345,0.128273,0.0897034,-0.0162168,-0.00647181,-0.0233115,-0.0807807,-18716.6
-19334.8,0.898422,0.538769,3,7,0,19339.5,-0.0240072,0.1456,0.134701,0.0849723,-0.0197821,-0.0264501,-0.0314138,-0.0744236,0.980371,0.129662,0.129082,0.082043,-0.0152488,-0.00770289,-0.0218832,-0.0780231,-18719.3
-19336.1,0.931672,0.538769,3,7,0,19339.5,-0.0216411,0.158222,0.123056,0.089529,-0.0313012,-0.0109188,-0.0259132,-0.0816325,0.981092,0.144991,0.11743,0.0845428,-0.0277706,0.00887423,-0.0152366,-0.0855806,-18709.7
-19334.7,0.981577,0.538769,3,7,0,19339.2,-0.0247938,0.15162,0.129557,0.0934485,-0.0325465,-0.019814,-0.0218745,-0.0844082,0.977739,0.135815,0.124084,0.0889046,-0.0289938,-0.000144063,-0.0107065,-0.0884905,-18714.9
-19335.6,0.947596,0.538769,3,7,0,19339.9,-0.0134723,0.148576,0.136651,0.0866124,-0.0235976,-0.0211766,-0.0342411,-0.0704436,0.98716,0.133367,0.130744,0.0838769,-0.019092,-0.00277612,-0.0253377,-0.0738505,-18716
-19332.9,0.997708,0.538769,2,3,0,19336.8,-0.0196622,0.146808,0.1364,0.0877376,-0.0247772,-0.0185259,-0.0327259,-0.072138,0.985541,0.131251,0.130534,0.0845441,-0.0204818,7.30254e-05,-0.0235473,-0.0756269,-18715.5
-19333.1,0.89079,0.538769,3,7,0,19337.2,-0.0230225,0.154629,0.129137,0.0929743,-0.0280435,-0.0164416,-0.0176727,-0.0798544,0.980859,0.139771,0.124011,0.0882073,-0.0250115,0.00181852,-0.00702838,-0.0837165,-18712.4
-19335,0.805774,0.538769,3,7,0,19339.2,-0.0162454,0.142466,0.134812,0.0816176,-0.020226,-0.0172605,-0.0281497,-0.079667,0.984896,0.125728,0.129588,0.077102,-0.0162452,0.0023037,-0.0178047,-0.0835201,-18718.3
-19333.9,0.974901,0.538769,3,7,0,19338.1,-0.0210833,0.146802,0.137185,0.0959086,-0.0356356,-0.0154002,-0.0239573,-0.0732606,0.982625,0.130747,0.1315,0.0923373,-0.0322324,0.00234959,-0.0143938,-0.0768038,-18715.1
-19334.3,0.970718,0.538769,3,7,0,19337.5,-0.0153024,0.155235,0.137042,0.0887061,-0.0267561,-0.0265405,-0.0264404,-0.0834012,0.982147,0.138723,0.131578,0.0848939,-0.022553,-0.00660944,-0.0155315,-0.0874349,-18714.4
-19333.4,0.999645,0.538769,3,7,0,19336.5,-0.0143616,0.151124,0.137323,0.0886561,-0.0259498,-0.0235535,-0.0214586,-0.0830233,0.983363,0.134094,0.132228,0.0843307,-0.0222809,-0.00428936,-0.0104724,-0.0870387,-18715.5
-19334.8,0.830633,0.538769,3,7,0,19338.9,-0.0243476,0.148184,0.127137,0.0874245,-0.0298667,-0.0123788,-0.0250747,-0.0657564,0.982326,0.135086,0.121747,0.0841594,-0.0265547,0.00404244,-0.016584,-0.0689367,-18714.2
-19334.6,0.955442,0.538769,3,7,0,19339.1,-0.021248,0.146858,0.143413,0.0935845,-0.0226573,-0.0164452,-0.0213468,-0.0781137,0.978539,0.129069,0.138137,0.0889546,-0.0193132,0.00193604,-0.0110404,-0.0818916,-18716
-19333.1,0.995115,0.538769,3,7,0,19336.3,-0.0192852,0.154442,0.126955,0.0891765,-0.0306521,-0.0192649,-0.0297344,-0.0724586,0.986175,0.141155,0.121127,0.0861223,-0.0266042,-0.00100195,-0.0204332,-0.075963,-18712.4
-19332.3,0.969513,0.538769,3,7,0,19335.1,-0.0170126,0.147761,0.129765,0.0844633,-0.029136,-0.0186372,-0.0212154,-0.0776063,0.980012,0.132472,0.124828,0.0803435,-0.025757,-0.000417137,-0.0109761,-0.0813597,-18715.3
-19335.9,0.812805,0.538769,3,7,0,19337.7,-0.0221156,0.156807,0.1395,0.0955146,-0.017729,-0.0241895,-0.0259808,-0.0821857,0.981554,0.140134,0.133771,0.0912257,-0.0136279,-0.00452202,-0.015229,-0.0861606,-18714.2
-19332.6,0.896187,0.538769,2,3,0,19339.5,-0.0156061,0.153617,0.134842,0.0924995,-0.0257943,-0.0150798,-0.0220914,-0.0741977,0.978085,0.138572,0.129483,0.0883101,-0.022504,0.00262515,-0.012349,-0.0777862,-18711.4
-19333,0.877919,0.538769,3,7,0,19336.7,-0.026601,0.150612,0.13364,0.0881554,-0.0269622,-0.0228514,-0.0319382,-0.0756686,0.985887,0.135357,0.127777,0.0850624,-0.0225351,-0.00371544,-0.0222481,-0.0793283,-18715.5
-19333,0.93134,0.538769,3,7,0,19336.7,-0.0146972,0.149867,0.131866,0.0946976,-0.0257715,-0.0148834,-0.018548,-0.0766231,0.979716,0.134457,0.126622,0.0900715,-0.0227561,0.00286054,-0.00837591,-0.080329,-18713.6
-19336.5,0.809542,0.538769,3,7,0,19338.9,-0.0219248,0.144515,0.139803,0.0774284,-0.0219862,-0.01614,-0.0251352,-0.0737769,0.986188,0.127949,0.135062,0.0733527,-0.0183874,0.0018539,-0.0155308,-0.077345,-18717.8
-19335.2,0.989106,0.538769,3,7,0,19341.1,-0.0180843,0.156134,0.125662,0.100971,-0.030771,-0.0191558,-0.0252493,-0.0779679,0.981063,0.142265,0.119531,0.0971378,-0.0270343,-0.000349087,-0.0150649,-0.0817388,-18712.3
-19333.9,0.990241,0.538769,3,7,0,19338.9,-0.0231465,0.153093,0.13632,0.0908047,-0.0306717,-0.0220765,-0.0271052,-0.068264,0.987161,0.138468,0.130693,0.0883496,-0.0267961,-0.00506158,-0.0183188,-0.0715655,-18714.2
-19335.4,0.897138,0.538769,3,7,0,19338.6,-0.0237316,0.147119,0.140012,0.0956062,-0.0200887,-0.0161603,-0.0255714,-0.0858275,0.982639,0.129036,0.134291,0.0902269,-0.0162852,0.00434596,-0.0143024,-0.0899784,-18716.5
-19337.8,0.77952,0.538769,3,7,0,19343.3,-0.0132497,0.150126,0.123895,0.089503,-0.037798,-0.0198281,-0.0240482,-0.066436,0.981583,0.137455,0.118421,0.0871671,-0.034321,-0.00353997,-0.0154363,-0.0696491,-18715.6
-19331.7,0.988864,0.538769,2,3,0,19339.2,-0.0207701,0.149432,0.137358,0.0942739,-0.0274821,-0.0191998,-0.0289532,-0.0765272,0.980273,0.133259,0.131423,0.0906263,-0.0234349,-0.000207664,-0.0190658,-0.0802284,-18714.1
-19332.5,0.658711,0.538769,2,3,0,19339.4,-0.0174233,0.14984,0.129869,0.0918309,-0.0293604,-0.0140375,-0.0223692,-0.0811181,0.979137,0.134381,0.124456,0.0869643,-0.0260107,0.00513344,-0.0116717,-0.0850413,-18713.1
-19331.8,0.928295,0.538769,3,7,0,19334.9,-0.0171762,0.151143,0.132519,0.0892294,-0.0311375,-0.0204428,-0.0263133,-0.0717825,0.979866,0.136532,0.126989,0.0862233,-0.0273458,-0.00278292,-0.0170169,-0.0752542,-18713.5
-19331.3,0.991109,0.538769,3,7,0,19333.1,-0.0214608,0.151792,0.133599,0.0910281,-0.0235554,-0.0139029,-0.0217478,-0.0767738,0.982982,0.13646,0.128333,0.0863436,-0.0202942,0.00430455,-0.0116382,-0.080487,-18712.2
-19334.5,0.769516,0.538769,2,3,0,19335.7,-0.0196139,0.148764,0.130541,0.093454,-0.0301566,-0.0229182,-0.0157096,-0.0757561,0.987908,0.133286,0.125551,0.0897464,-0.0271118,-0.00586838,-0.005584,-0.07942,-18717.4
-19334.8,0.996972,0.538769,3,7,0,19337.5,-0.0231911,0.146225,0.132245,0.0957893,-0.0283292,-0.0177896,-0.0151359,-0.0738901,0.987302,0.130499,0.127195,0.0916825,-0.025541,-0.00109894,-0.00525483,-0.0774638,-18717.4
-19334,0.952835,0.538769,3,7,0,19338.9,-0.0222643,0.157634,0.133657,0.0849969,-0.0241987,-0.0184658,-0.0308614,-0.0782341,0.977341,0.142986,0.128038,0.0810401,-0.0199804,0.00113521,-0.0207864,-0.0820178,-18710.9
-19332.9,0.722353,0.538769,2,3,0,19340.8,-0.0163936,0.149317,0.132905,0.0804459,-0.0242092,-0.01869,-0.0275799,-0.0772179,0.982615,0.133951,0.127756,0.0764613,-0.0202732,0.000274564,-0.0175607,-0.0809525,-18714.6
-19335.2,0.814935,0.538769,3,7,0,19339.2,-0.0205825,0.152531,0.138199,0.0881962,-0.0310448,-0.00811655,-0.0243806,-0.0843475,0.982154,0.135898,0.132885,0.0825673,-0.0277116,0.0120835,-0.0132864,-0.088427,-18711.2
-19334.8,0.923676,0.538769,3,7,0,19340.9,-0.0217047,0.147067,0.127331,0.0934929,-0.0218007,-0.0278484,-0.0260352,-0.0687452,0.981906,0.132899,0.121599,0.0911453,-0.0177534,-0.0109815,-0.0171539,-0.07207,-18719.1
-19337.1,0.900831,0.538769,3,7,0,19339.9,-0.0196749,0.150915,0.142219,0.084109,-0.0353678,-0.01051,-0.0224431,-0.0830948,0.982317,0.133558,0.137284,0.0789251,-0.0321449,0.00913914,-0.0114726,-0.0871136,-18713.1
-19337.2,0.998007,0.538769,3,7,0,19341.1,-0.0196609,0.148621,0.123238,0.0970624,-0.017341,-0.0261831,-0.0279175,-0.069726,0.982191,0.135202,0.117159,0.0943605,-0.0131638,-0.00884141,-0.018949,-0.0730983,-18718.7
-19333.1,0.967726,0.538769,3,7,0,19341,-0.0216441,0.152012,0.134788,0.084621,-0.0253416,-0.0212229,-0.0332781,-0.0724672,0.980555,0.137257,0.129028,0.0816994,-0.0208969,-0.00253553,-0.0240681,-0.075972,-18713.8
-19332.9,0.883147,0.538769,3,7,0,19336.8,-0.0196739,0.148446,0.13079,0.0947299,-0.0274315,-0.0169444,-0.017255,-0.0807787,0.981239,0.132447,0.12562,0.0898726,-0.0244011,0.00144057,-0.00647121,-0.0846855,-18715.2
-19338.2,0.785286,0.538769,3,7,0,19340.1,-0.02561,0.153824,0.125244,0.0760757,-0.0287621,-0.0165528,-0.032547,-0.0769294,0.986234,0.14054,0.119871,0.0723201,-0.0245106,0.00303633,-0.0226974,-0.0806501,-18714
