# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:25:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yy8fk3c1.json
# init = 2 (Default)
# random
#   seed = 13343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-sems.h-nonsems/hreg-20250511202512_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18172.8,0.942705,0.202302,4,31,0,18247.5,-0.0115923,0.963038,0.146575,-0.00103642,0.270561,0.106282,0.354554,0.129936,0.0648856,0.0749125,0.247734,0.192405,-0.0777654,0.084907,0.0274715,0.0377196,0.124756,0.140266,0.171687,0.188372,-0.0537016,-0.0565538,-0.120404,-0.160254,-0.0237675,-0.0296628,-0.0839796,-0.000215494,-0.0169641,0.0574022,0.0899772,0.0817011,0.0272236,-0.0136713,0.0297883,0.0928653,0.00773977,-0.0360367,-0.0554108,0.101112,0.0374829,-0.0543376,-0.00496535,-0.0325557,-0.0422543,-0.0427097,-0.000830267,0.0259689,0.00562134,-0.0882836,0.0496035,0.0775872,-0.0395001,0.187587,-0.0553445,0.0643051,-0.0785333,-0.00608611,0.0191686,0.0658695,-0.0958534,-0.0973012,-0.110642,-0.113048,-0.0921169,-0.00386343,-0.00481995,0.0380809,-0.0216715,0.0376956,0.0284302,0.0188044,-0.0147683,-0.023095,-0.021388,-0.0265114,-0.0280207,-0.00476645,0.005964,-0.0118441,-0.0132606,-0.00636305,-0.0124938,-0.0599538,-0.0563005,-0.0515118,-0.0369203,-0.0501939,-0.0133099,-0.0372376,-0.031136,-0.00441921,0.0179404,-0.0148013,-0.00643661,0.0276734,0.0274094,-0.0224136,0.0124496,0.0115185,0.00941249,-0.0630593,0.0163826,-0.0849205,0.00263094,-0.0840369,-0.107905,-0.0861361,-0.004996,-0.12196,0.242666,0.0940773,-0.0759376,0.017265,-0.01691,0.0130573,-0.0495119,0.0167642,-0.0168609,-0.0419406,0.0143627,-0.0564594,0.192895,0.107739,0.0503637,0.0704729,0.0558581,0.0788526,0.0708623,0.035255,0.0143198,0.0149093,0.0158556,0.0536611,-19612.1
-18158.5,1,0.202302,4,15,0,18228.4,-0.00774481,0.959851,0.101034,-0.0221832,0.234048,0.129057,0.35835,0.147068,0.0498909,0.0907363,0.275445,0.195552,-0.0376127,0.0888293,0.0293313,0.0303654,0.178615,0.0707117,0.169113,0.150265,-0.0418572,-0.0643848,-0.0920664,-0.164985,0.00720787,-0.0262488,-0.0495124,-0.0256075,-0.0144244,0.0589752,0.0875898,0.0562926,0.0387297,0.0145579,0.00240319,0.065573,-0.0205764,-0.0503768,-0.0512487,0.0475871,0.0456123,-0.0180024,0.00432924,-0.0316304,-0.0503745,0.112235,0.00259267,0.0461886,0.0449845,0.0180007,-0.00228507,0.0725917,0.0124094,0.210466,0.0121046,0.0873652,-0.0654769,-0.0305855,0.000815425,0.0500763,-0.13632,-0.0306553,-0.10301,-0.124939,-0.112947,0.00677399,-0.0201673,0.019971,-0.0132406,-0.00574711,0.00583764,0.0175284,-0.0164673,0.0101267,-0.0196453,-0.0227586,-0.0111199,-0.0155536,-0.0251311,-0.0159664,-0.0135762,-0.0160841,-0.0170375,-0.0131478,-0.0581517,-0.0278373,-0.0233895,-0.0759477,-0.0357769,-0.0244378,-0.0389044,-0.0522109,-0.00446744,0.0205878,0.00920768,0.0237389,0.0381683,0.0181636,0.00477475,0.00771243,-0.00147156,-0.0547606,-0.0316371,-0.0594575,-0.0228698,-0.078382,-0.0547735,-0.0456709,0.00732516,-0.113285,0.193506,0.114996,-0.0392937,0.0300606,0.0064482,0.0643547,-0.0595426,-0.00249525,-0.0213668,-0.0399411,0.0164815,-0.0444076,0.130203,0.0747028,0.0583502,0.0426227,0.0665528,0.066541,0.0797697,0.019735,0.00819203,0.0174352,0.0134343,0.0339103,-19581.8
-18164.4,0.867561,0.202302,4,15,0,18226.4,-0.00922361,0.962969,0.131665,-0.0105204,0.253162,0.089631,0.317251,0.154973,0.0677487,0.0685983,0.252477,0.190217,-0.0357647,0.0983711,0.0538229,0.0533796,0.162495,0.129336,0.179502,0.155959,-0.0685451,-0.0583874,-0.142481,-0.160181,-0.0299891,-0.0504525,-0.0816922,0.0186359,-0.0216294,0.0720669,0.0770271,0.0779956,0.0387291,-0.0117857,0.00865206,0.0667595,-0.0211098,-0.0420269,-0.0283839,0.0707309,0.0179649,-0.00964286,0.00627278,-0.00164512,-0.0481715,-0.047458,-0.00450102,-0.00870147,0.0322008,-0.0437432,0.0365172,0.0835593,-0.0283661,0.216586,-6.35889e-05,0.0874255,-0.0283322,-0.0625594,0.0263283,0.0731791,-0.102008,-0.0363931,-0.0834678,-0.184649,-0.122552,0.0173152,-0.00258525,0.0219192,-0.0075449,0.0184104,0.0124911,0.0171398,-0.00672726,-0.00186285,-0.0513047,-0.0270895,-0.0237785,-0.0147637,-0.00859764,-0.0200577,-0.013609,-0.00378325,-0.000730245,-0.0323672,-0.0725628,-0.0341827,-0.0267584,-0.0678791,-0.000847211,-0.0458454,-0.0237208,-0.0231218,-0.00502274,-0.0227674,0.0122741,0.0503373,0.065313,-0.00265546,0.0105777,0.0146424,0.0409479,-0.0404131,-0.013471,-0.0710857,0.00910864,-0.064117,-0.0640662,-0.0446966,-0.0207784,-0.134189,0.161289,0.100023,-0.0282885,0.0123789,-0.00150643,0.0315211,-0.0574302,0.0116768,-0.0138193,-0.0400459,0.0108444,-0.0404242,0.131602,0.0662941,0.113934,0.0539139,0.0246171,0.0893736,0.0582862,0.013305,0.013725,0.0294583,0.0321739,0.0501527,-19581.7
-18174.9,0.935958,0.202302,4,15,0,18234,-0.00705206,0.95954,0.131722,-0.0296866,0.239623,0.106638,0.335589,0.17266,0.0521681,0.0732529,0.263968,0.187886,-0.0410905,0.0598566,0.00536434,0.0167811,0.138183,0.0764279,0.17764,0.191578,-0.0274399,-0.0387463,-0.105463,-0.142209,-0.00076113,-0.0280726,-0.0842378,-0.00510784,0.0249206,0.0609887,0.107581,0.0576829,0.039594,-0.0147929,0.0450319,0.0619109,-0.00535902,-0.0329924,-0.0554393,0.0553268,0.0284766,-0.0444228,-0.0197184,0.00730363,-0.0422774,0.0820206,-0.0102687,0.0473486,0.0186064,-0.000954114,0.0459916,0.0711137,-0.0299712,0.193548,-0.0255917,0.0855776,-0.0785293,-0.0538795,0.0113179,0.0353518,-0.104147,-0.0366673,-0.0914042,-0.135162,-0.120105,-0.0112453,-0.0109068,0.0132838,-0.0139395,0.000535482,0.0128751,0.00150623,-0.00648315,0.00638952,-0.0187313,-0.0267489,-0.00847633,-0.0122229,-0.0137816,-0.00800613,-0.0309986,-0.0361632,-0.0342053,-0.0536382,-0.068472,-0.0109737,-0.0295475,-0.0599243,-0.0199375,-0.014932,-0.024923,-0.0232389,0.00673442,0.0247102,0.00294388,0.0566934,0.029591,0.00511471,0.00599122,0.0221832,0.0116592,-0.064157,-0.0341953,-0.0999155,-0.0522089,-0.0794377,-0.0514797,-0.0713009,0.0090464,-0.107271,0.133025,0.0835792,-0.0169927,0.0586087,-0.00593369,0.062529,-0.0547139,-0.000877976,-0.0191037,-0.0259812,0.0122652,-0.106391,0.204834,0.0987571,0.0514177,0.0506345,0.0606432,0.0690172,0.0770536,0.015559,0.0117912,0.0217735,0.0162349,0.0541474,-19573.4
-18173.5,0.794493,0.202302,5,31,0,18245.1,-0.0117458,0.957207,0.117123,-0.00806107,0.201671,0.0830817,0.317246,0.172889,0.0410536,0.06032,0.244857,0.176692,-0.0382812,0.0850991,0.0333912,0.0294936,0.138233,0.0857606,0.180102,0.202836,-0.0423367,-0.0628624,-0.104021,-0.168526,-0.0101751,-0.0416186,-0.0704953,-0.0186238,0.00705031,0.0578732,0.102339,0.0652336,0.0368195,-0.0258578,-0.00274494,0.0690519,-0.026197,-0.049035,-0.0223813,0.0216602,-0.00198104,-0.0302492,-0.0370145,-0.0461739,-0.00922003,-0.00944892,-0.0509472,-0.00373928,0.0406876,-0.0329723,0.0463391,0.0903252,0.0216381,0.213126,0.0104857,0.0821737,-0.0749362,-0.0170089,0.0621311,0.0708657,-0.08909,-0.0447512,-0.150927,-0.124695,-0.136795,0.0058526,-0.0229197,0.044647,-0.00562095,0.00745832,0.0261493,0.014343,-0.0310281,-0.00668647,-0.0140684,-0.0200201,0.0150463,0.00191046,-3.80529e-05,-0.000883315,-0.0112703,0.00876037,0.00581166,-0.0373226,-0.0806953,-0.0608519,-0.0540394,-0.0828259,-0.0195601,-0.0158396,-0.0479782,-0.0364937,-0.00952498,0.0179663,-0.0279102,0.028019,0.0306269,0.0089992,0.00551656,0.0278073,0.0141565,-0.0562849,-0.00602683,-0.0438566,-0.00800748,-0.0691708,-0.0680964,-0.104335,-0.00800652,-0.142518,0.108443,0.0988185,-0.0540113,0.0392585,-0.0319948,0.0788246,-0.0344007,0.00973565,-0.00205821,-0.04349,0.00763636,-0.0950807,0.170135,0.080934,0.071952,0.0556445,0.0213729,0.0772366,0.140228,0.0216784,0.0156963,0.0203768,0.0247746,0.0687281,-19562.3
-18174,0.982753,0.202302,5,31,0,18240.9,-0.00842983,0.966758,0.100293,-0.0268743,0.220468,0.13565,0.338536,0.133825,0.0652616,0.0844161,0.249601,0.188682,-0.0437246,0.137397,0.036109,0.0634303,0.15947,0.143663,0.141288,0.162769,-0.0432441,-0.0471597,-0.179706,-0.172212,-0.0122806,-0.0132271,-0.0782,-0.0196776,-0.0527385,0.0620617,0.0604373,0.0298449,0.0134857,0.0195633,-0.00784122,0.0578245,-0.00138535,-0.046083,-0.0488832,0.0572485,0.00263386,-0.0148774,0.0200398,-0.0304508,-0.0632779,0.012091,0.0131263,0.0475037,0.0503204,0.00263162,0.010215,0.0478822,0.0413655,0.207762,-0.00172004,0.0837423,-0.0542101,-0.0477854,0.0519522,0.0730398,-0.14283,-0.0395897,-0.0830155,-0.104776,-0.12357,-0.00273856,-0.0216302,0.0333043,-0.0252463,0.00521946,0.00163309,-0.00201069,-0.0117393,0.00929189,-0.0448427,-0.0369539,-0.0233371,-0.00883814,-0.00528642,-0.0105535,-0.00605349,-0.00732447,-0.0123567,-0.0353385,-0.0477995,-0.0770153,-0.00470382,-0.0659713,-0.0144116,-0.0490881,-0.0198227,-0.015492,0.0256804,0.00282006,0.0489222,0.0209326,0.0450042,0.0228007,0.0250824,0.0156346,0.0202347,-0.062646,-0.0161192,-0.0594838,-0.00508104,-0.0924689,-0.0557568,-0.0656665,0.0128311,-0.130529,0.165543,0.131407,-0.0991771,0.0082704,-0.00716756,0.0450291,-0.0570522,-0.00685667,-0.0172352,-0.0424695,0.022969,-0.0427225,0.0778706,0.0864428,0.0653647,0.0346971,0.0305102,0.0937285,0.0552967,0.0146569,0.0158295,0.0235153,0.0135051,0.0486544,-19570.5
-18173.3,0.783897,0.202302,5,31,0,18239,-0.0119982,0.956185,0.135212,-0.0158538,0.235159,0.0764884,0.33036,0.151854,0.0594717,0.0692059,0.250781,0.178728,-0.0442588,0.0733238,0.0470722,0.0173973,0.153472,0.0728408,0.183158,0.195794,-0.0537589,-0.0401046,-0.0795712,-0.149142,0.00964611,-0.0331039,-0.0672167,-0.0130968,-0.00111632,0.0613067,0.120266,0.0672337,0.0347759,-0.0303145,0.0290215,0.0787923,-0.00364012,-0.0230784,-0.00660771,0.069318,0.0149323,-0.11215,-0.0303559,-0.0346959,-0.02444,-0.0224487,-0.034187,0.0026423,0.0283267,-0.0389695,0.0432732,0.101847,-0.0391982,0.21362,-0.0138804,0.0610344,-0.0619177,-0.0489631,0.0157163,0.0459896,-0.0818151,-0.0898965,-0.105343,-0.123877,-0.137118,0.00589991,0.00232688,0.0705072,-0.00611,0.0104006,0.0335149,0.0349663,0.00639096,0.00241954,-0.0232986,-0.0220803,-0.00319062,0.000356773,-0.000822853,-0.0274628,-0.022873,-0.0198854,-0.00672962,-0.0529566,-0.0899584,-0.0448591,-0.0639098,-0.078088,-0.036166,-0.0137611,-0.0801171,-0.0287551,-0.0107032,0.0159251,-0.0169585,0.0445955,0.056242,-0.00516476,0.00378586,0.0132866,0.00729908,-0.0444459,-0.012798,-0.0643027,-0.021521,-0.0498596,-0.0989073,-0.0652174,0.0154142,-0.138693,0.121018,0.0469911,-0.0259293,0.0494705,-0.0152763,0.0392462,-0.0605146,0.00742342,-0.0103436,-0.0640445,0.0182771,-0.0718455,0.177352,0.0869781,0.0584538,0.0489429,0.0462494,0.0605799,0.100982,0.0213775,0.0115781,0.0271551,0.0347813,0.0471716,-19589.1
-18185.8,0.936901,0.202302,4,15,0,18248.3,-0.0198729,0.962975,0.109994,-0.00635034,0.210643,0.100238,0.354066,0.145115,0.0502029,0.0599134,0.241289,0.186514,-0.0850214,0.115419,0.0692316,0.0300791,0.154021,0.136808,0.178983,0.234823,-0.0338911,-0.0293438,-0.117527,-0.127845,-0.00498165,-0.0243028,-0.0716587,-0.000170384,-0.0241019,0.0516416,0.0980752,0.0707479,0.0151883,-0.0158366,0.0209015,0.0824027,-0.00549176,-0.0626508,-0.0469547,0.0913311,0.00615323,-0.0316042,-0.0193458,-0.038141,-0.0494077,0.0104043,-0.0382178,0.0270977,-0.0005503,-0.0487856,0.0292164,0.0881424,0.0252304,0.194241,-0.0273816,0.0763325,-0.0529376,-0.061073,0.0215548,0.0391484,-0.0866963,-0.0640931,-0.113854,-0.117822,-0.141493,0.00323111,0.00436484,0.0564184,-0.0308529,0.0155441,0.00475589,0.0105052,-0.0419397,0.0122642,-0.0255794,-0.0195589,-0.0273172,-0.0243666,0.00168265,-0.0134417,0.00922699,-0.020313,-0.00865877,-0.0564322,-0.0489604,-0.104629,-0.0447431,-0.0816577,-0.0437038,-0.0543934,-0.0398761,-0.0604903,-0.00566668,-0.0322258,-0.015051,0.0673582,0.042578,0.014137,0.0168131,0.0427074,-0.00489918,-0.0258299,-0.00201802,-0.0498622,0.0229695,-0.0283703,-0.0924971,-0.0716577,0.0316506,-0.182174,0.172084,0.167321,-0.0516611,0.0181303,-0.0158675,0.0278447,-0.0701009,0.021968,-0.0172192,-0.0528111,0.0379253,-0.0325817,0.134454,0.103302,0.0364881,0.0547564,0.045847,0.0781896,0.0394261,0.0393127,0.0123437,0.0156879,0.0478183,0.0790872,-19599.6
-18180.2,0.992561,0.202302,4,31,0,18245.6,-0.00561787,0.95799,0.104543,-0.0180947,0.235293,0.117829,0.343713,0.159387,0.0504889,0.0675545,0.257773,0.185991,-0.064917,0.122877,0.0440651,0.0230369,0.166374,0.116888,0.171828,0.202334,-0.0301873,-0.0521209,-0.102229,-0.15093,-0.0265243,-0.00831092,-0.0858452,-0.0215161,-0.0411214,0.0645848,0.0967081,0.0441965,0.0335723,-0.0162571,-0.000187999,0.0872082,-0.00388236,-0.0890568,-0.0400945,0.0892539,-0.00609677,-0.0639455,-0.0378963,-0.0435873,-0.0666529,0.0374646,-0.0332927,0.0116618,0.00513794,-0.00046876,0.0608151,0.113295,0.000738988,0.213883,-0.0230385,0.0913808,-0.0641454,-0.0557289,-0.00881077,0.0212368,-0.0740929,-0.0812589,-0.102566,-0.127172,-0.146875,0.00688672,-0.00995739,0.0418595,-0.0249434,0.00619059,0.0237251,0.00539031,-0.0401916,0.00780048,-0.0377745,-0.0270676,-0.0144001,-0.0281047,-0.00417133,-0.024041,0.00791633,-0.00454272,-0.0143762,-0.0765411,-0.0739447,-0.0771369,-0.0590874,-0.0669873,-0.0263051,-0.0411431,-0.0414774,-0.0667564,0.0203115,-0.0255943,-0.0208632,0.0585801,0.0844425,0.019211,0.0248447,0.0237503,0.0076187,-0.044895,-0.040663,-0.0755354,-0.0464721,-0.0674061,-0.0926234,-0.107947,0.00629286,-0.175126,0.12854,0.174158,-0.0638617,0.00535991,0.00422319,0.0311379,-0.0882455,0.0157674,-0.0119591,-0.0730862,0.0308594,-0.0791425,0.181189,0.12067,0.0414959,0.0930377,0.0613614,0.0708874,0.0791809,0.0282406,0.0180486,0.0268551,0.0352007,0.0822189,-19634.2
-18177.6,0.866537,0.202302,4,15,0,18247.9,-0.00589796,0.955545,0.115046,-0.0295875,0.199211,0.10065,0.335101,0.166023,0.0659314,0.0464184,0.257196,0.189803,-0.0294057,0.126578,0.0717862,0.0143649,0.148753,0.116857,0.168294,0.207748,-0.0364865,-0.0548137,-0.143435,-0.14723,-0.013829,-0.0380418,-0.074413,0.0117538,-0.0196821,0.0720495,0.089386,0.0293249,0.0258262,-0.00453311,-0.00385185,0.0805923,-0.0123542,-0.091247,-0.0570911,0.0625481,0.0414112,0.0224547,-0.00320285,-0.0388721,-0.0730937,0.0734145,-0.0158644,0.0164755,0.00774248,-0.0259467,0.0155315,0.0924786,0.0410647,0.205454,-0.0306019,0.139563,-0.0772102,-0.0622257,0.0428896,0.0478316,-0.0931635,-0.0656977,-0.100834,-0.130041,-0.152551,0.00511702,-0.0148606,0.0242661,-0.0027241,0.0226598,0.00998179,0.00762738,0.004518,0.00787932,-0.0320346,-0.0316279,-0.0199174,0.0134735,-0.000698146,-0.0153611,-0.0124019,-0.00256127,-0.0107988,-0.0563424,-0.0770076,-0.0675645,-0.0214055,-0.0925819,-0.0476758,-0.0426546,-0.0490201,-0.00145059,-0.00987124,-0.00417169,0.00501567,0.0432575,0.0551464,0.00144919,0.0327103,-0.00827977,0.0157924,-0.0703014,-0.0106434,-0.0268103,-0.00929234,-0.0560596,-0.0917705,-0.0882768,0.0240505,-0.145762,0.0858466,0.0771271,-0.0493864,0.0153215,-0.00581163,0.0819653,-0.041847,-0.00218278,-0.0145551,-0.0473441,0.0219306,-0.0574842,0.197266,0.160318,0.0560993,0.060014,0.0536968,0.0690863,0.0482654,0.0131873,0.0193544,0.0237768,0.0361171,0.0375418,-19606.8
-18178.4,0.880602,0.202302,4,15,0,18241.8,-0.0134805,0.963315,0.124608,-0.0162261,0.240854,0.0992868,0.342403,0.13427,0.0619965,0.0778287,0.219795,0.172402,-0.066467,0.0854499,0.011929,0.0316729,0.15299,0.109983,0.165347,0.161022,-0.0595444,-0.0810884,-0.0872409,-0.160568,-0.015268,-0.0220121,-0.0951851,-0.0394866,-0.0173213,0.0557868,0.0826559,0.0928391,0.0185823,-0.0104421,0.0253692,0.059603,0.00373909,-0.020354,-0.0347188,0.0695312,-0.0122023,-0.151217,0.00259756,-0.0218784,-0.0160033,0.0126205,0.0100469,0.0268276,0.0202884,-0.0267227,0.0576821,0.0780489,-0.0335223,0.218162,-0.0126827,0.0500796,-0.0395357,-0.0377066,0.0415178,0.049383,-0.111797,-0.0125158,-0.103967,-0.0889343,-0.103987,0.00890822,0.00526868,0.0540017,-0.00810918,0.00104417,0.0338135,0.00746579,-0.0202896,0.00177454,-0.0459156,-0.0266075,-0.0203723,-0.0174232,-0.014043,-0.0168171,-0.00174836,-0.0215705,-0.00342213,-0.0451788,-0.0577919,-0.0684695,-0.0437376,-0.0651756,0.00121898,-0.0150872,-0.0623056,-0.0405994,0.00307768,0.0141976,0.00966013,0.0278554,0.0434997,0.00630337,0.00710239,0.0516083,0.0152088,-0.0249316,-0.0222429,-0.0841786,-0.0284422,-0.069126,-0.0366613,-0.0851044,-0.0162319,-0.116016,0.14154,0.10554,-0.0772194,0.0411512,-0.0103365,0.0174853,-0.0830955,0.00998579,-0.0136684,-0.0658433,0.00867597,-0.0412182,0.121545,0.0525693,0.069109,0.0420703,0.0655514,0.0900656,0.127625,0.0348647,0.0282925,0.047074,0.0272497,0.0700503,-19552.7
-18169.7,0.99886,0.202302,4,15,0,18233.6,-0.00448048,0.957246,0.120525,-0.00995668,0.223521,0.106242,0.339408,0.16795,0.063207,0.0837335,0.264063,0.183161,-0.0241902,0.107891,0.0749814,0.0181495,0.144088,0.117519,0.16344,0.198704,-0.0354039,-0.0439369,-0.145088,-0.167816,-0.00146509,-0.0309483,-0.0629498,0.0166755,-0.0431767,0.0870895,0.0892682,0.0398826,0.0230234,-0.000722044,-0.00205085,0.090943,-0.0249164,-0.0595977,-0.0290643,0.0570113,0.0562538,0.00424817,-0.00920443,-0.0299984,-0.0689843,0.0305564,-0.0268327,0.0136549,-0.00560962,-0.0353427,-0.00111416,0.0838826,0.0218964,0.192558,-0.00712904,0.0874371,-0.0823619,-0.0522454,0.0510515,0.0524145,-0.090226,-0.0822358,-0.0728365,-0.110991,-0.13797,0.00214274,-0.024323,0.0347751,-0.0139358,0.0202216,0.0179447,0.0265677,-0.0105058,-0.0111296,-0.0223136,-0.0246878,-0.00632661,-0.00122426,0.00543466,-0.0152259,-0.0201867,-0.00800517,-0.0157183,-0.0491723,-0.0711892,-0.0467613,-0.0273065,-0.0778033,-0.0422461,-0.050251,-0.0345987,-0.0240561,-8.20105e-05,0.0142141,0.00140931,0.0275212,0.0402405,0.00166313,0.0163613,-0.00254047,-0.00577566,-0.0543618,-0.00852431,-0.0410301,-0.0214308,-0.0574986,-0.0912172,-0.057144,0.00448139,-0.135132,0.183004,0.0647169,-0.0778806,0.0194684,0.00803042,0.0675545,-0.042812,0.00244485,-0.015107,-0.038208,-0.00452708,-0.0577221,0.111626,0.143447,0.0604623,0.051421,0.0398097,0.0708995,0.0419958,0.0276729,0.0231295,0.0223874,0.0396513,0.0341154,-19595.1
-18183.3,0.969684,0.202302,4,15,0,18244.5,-0.0163872,0.966533,0.115868,-0.0387568,0.218429,0.107425,0.310706,0.175502,0.0750783,0.0353161,0.23839,0.164934,-0.0289326,0.0977751,0.0382681,0.0355512,0.120023,0.0777193,0.18784,0.188683,-0.0342786,-0.0728938,-0.128246,-0.147564,0.0243492,-0.0356046,-0.0959262,-0.0483973,-0.0211861,0.0302685,0.085033,0.0850776,0.0219946,-0.0287118,0.0329667,0.0595494,-0.0180042,-0.0498828,-0.0222869,0.0686601,0.0143592,-0.0490821,0.00121413,-0.0151598,-0.041619,-0.00982564,-0.0026997,0.0262656,0.0222933,-0.0513552,0.0421058,0.0956209,-0.0241131,0.205841,-0.00979894,0.0735173,-0.0369989,-0.0483707,0.0751641,0.031805,-0.107326,-0.0489439,-0.0797612,-0.147256,-0.105481,0.0158354,-0.0316993,0.0573504,-0.000721184,0.0065374,0.0202131,0.018123,-0.0163865,-0.0232578,-0.0293727,-0.0417441,-0.0307315,-0.0123519,0.00772206,-0.00805317,0.00431577,-0.00162955,-0.00136251,-0.0347644,-0.055263,-0.0464597,-0.0441896,-0.0749195,-0.0061554,-0.0258994,-0.0181012,-0.0193153,-0.0240876,-0.0154369,-0.0188664,0.0196973,0.043441,-0.0149697,0.00780022,0.0204362,0.0134739,-0.0168661,-0.0297589,-0.0687898,-0.030337,-0.0330598,-0.0618667,-0.0403681,-0.00850865,-0.086167,0.0921263,0.10042,-0.0347842,0.0339037,-0.0128996,0.0237888,-0.0713363,0.0092508,-0.00962425,-0.029231,0.010596,-0.0266637,0.111311,0.0529292,0.0607293,0.0478599,0.0336567,0.0785552,0.107081,0.0481923,0.0106327,0.0310617,0.0225593,0.0434761,-19530
-18169.4,0.996397,0.202302,5,47,0,18246.2,-0.00748937,0.956515,0.104341,-0.0129951,0.20624,0.10019,0.338347,0.128647,0.0822718,0.0814968,0.274854,0.197174,-0.0367222,0.115278,0.0529006,0.0422784,0.145148,0.115986,0.169907,0.156151,-0.0504179,-0.0316344,-0.0884093,-0.137455,-0.00885562,-0.0349123,-0.0765271,0.0277414,-0.0144993,0.101679,0.0689097,0.0607628,0.0258571,-0.0152891,-0.00183036,0.0992004,-0.0111515,-0.040882,-0.0169127,0.0478213,-0.00366149,-0.00661502,-0.0257344,-0.0176904,-0.0516848,0.0141919,-0.0563818,-0.0147053,0.0291283,-0.0276141,0.0303416,0.0992111,0.0141379,0.227344,0.010177,0.0574014,-0.0442953,-0.0460675,0.0384222,0.0334796,-0.10673,-0.0615621,-0.105832,-0.155872,-0.0460667,0.00329426,-0.0320191,0.0442959,-0.0285398,0.0409234,0.0303031,0.0169109,-0.0177829,0.00575745,-0.0294009,-0.0243679,0.016386,-0.00170145,0.000655884,-0.00701133,-0.00771306,0.00266613,0.00399941,-0.0490966,-0.0658266,-0.0543016,-0.0328134,-0.0857529,-0.0181035,-0.0520336,-0.0234576,-0.0388899,0.0235627,0.00393758,0.00847754,0.0413298,0.0536908,0.00738944,0.0243268,0.0395463,-0.00290282,-0.0413717,-0.0275938,-0.0265338,-0.00707372,-0.079657,-0.0796212,-0.0675013,-0.0168425,-0.103307,0.176854,0.109056,-0.0414282,0.0207872,-0.0155719,0.0152966,-0.0482871,0.00841168,-0.0073709,-0.0421989,0.0109673,-0.0461873,0.0992622,0.100506,0.0525791,0.0599559,0.0340565,0.102081,0.0431055,0.0275378,0.0231187,0.0279327,0.0187756,0.0416517,-19590.4
